Fecha,Futuros,Precio Interno ($/125 Kg),TRM
2018-10-31,112.7,815000.0,3202.44
2018-10-30,112.4,807000.0,3188.69
2018-10-29,114.25,815000.0,3185.26
2018-10-28,,850000.0,3185.26
2018-10-27,,850000.0,3185.26
2018-10-26,119.65,850000.0,3167.18
2018-10-25,121.15,855000.0,3149.7
2018-10-24,120.25,845000.0,3110.2
2018-10-23,121.1,840000.0,3087.58
2018-10-22,117.65,812000.0,3079.88
2018-10-21,,838000.0,3079.88
2018-10-20,,838000.0,3079.88
2018-10-19,122.1,838000.0,3088.47
2018-10-18,122.05,840000.0,3056.37
2018-10-17,122.55,837000.0,3055.93
2018-10-16,117.65,806000.0,3088.78
2018-10-15,119.35,825000.0,3088.78
2018-10-14,,807000.0,3088.78
2018-10-13,,807000.0,3088.78
2018-10-12,116.55,807000.0,3087.34
2018-10-11,112.9,775000.0,3090.3
2018-10-10,111.9,770000.0,3057.55
2018-10-09,113.15,770000.0,3031.31
2018-10-08,111.85,752000.0,3031.31
2018-10-07,,734000.0,3031.31
2018-10-06,,734000.0,3031.31
2018-10-05,108.95,734000.0,3028.16
2018-10-04,106.95,721000.0,3012.65
2018-10-03,106.6,716000.0,3005.5
2018-10-02,107.65,722000.0,2993.74
2018-10-01,102.2,690000.0,2972.18
2018-09-30,,686000.0,2972.18
2018-09-29,,686000.0,2972.18
2018-09-28,102.45,686000.0,2989.58
2018-09-27,99.3,671000.0,3000.14
2018-09-26,97.75,664000.0,3001.88
2018-09-25,97.1,660000.0,2991.9
2018-09-24,98.5,667000.0,3006.96
2018-09-23,,679000.0,3006.96
2018-09-22,,679000.0,3006.96
2018-09-21,99.9,679000.0,3014.18
2018-09-20,99.75,679000.0,3018.63
2018-09-19,96.7,661000.0,3007.03
2018-09-18,92.0,653000.0,3013.38
2018-09-17,93.45,663000.0,3026.05
2018-09-16,,681000.0,3026.05
2018-09-15,,681000.0,3026.05
2018-09-14,95.45,681000.0,3019.38
2018-09-13,96.4,685000.0,3055.01
2018-09-12,97.85,702000.0,3087.73
2018-09-11,96.2,700000.0,3069.49
2018-09-10,97.5,700000.0,3070.15
2018-09-09,,708000.0,3070.15
2018-09-08,,708000.0,3070.15
2018-09-07,98.8,708000.0,3089.47
2018-09-06,97.95,711000.0,3100.37
2018-09-05,100.1,724000.0,3088.47
2018-09-04,97.75,706000.0,3053.14
2018-09-03,,700000.0,3053.14
2018-09-02,,700000.0,3053.14
2018-09-01,,700000.0,3053.14
2018-08-31,98.1,700000.0,3027.39
2018-08-30,98.95,700000.0,2999.57
2018-08-29,98.65,694000.0,2966.0
2018-08-28,99.25,687000.0,2934.31
2018-08-27,101.85,695000.0,2958.45
2018-08-26,,695000.0,2958.45
2018-08-25,,695000.0,2958.45
2018-08-24,100.55,695000.0,2980.64
2018-08-23,97.2,680000.0,2965.45
2018-08-22,96.4,673000.0,2990.78
2018-08-21,97.95,685000.0,3024.02
2018-08-20,97.25,687000.0,3024.02
2018-08-19,,710000.0,3024.02
2018-08-18,,710000.0,3024.02
2018-08-17,101.2,710000.0,3019.55
2018-08-16,101.7,710000.0,3046.76
2018-08-15,102.4,718000.0,3002.66
2018-08-14,105.05,723000.0,2983.93
2018-08-13,106.25,723000.0,2940.95
2018-08-12,,717000.0,2940.95
2018-08-11,,717000.0,2940.95
2018-08-10,107.0,717000.0,2919.44
2018-08-09,107.65,715000.0,2908.9
2018-08-08,107.85,714000.0,2898.86
2018-08-07,109.05,718000.0,2898.86
2018-08-06,108.75,717000.0,2898.99
2018-08-05,,712000.0,2898.99
2018-08-04,,712000.0,2898.99
2018-08-03,107.75,712000.0,2904.9
2018-08-02,106.7,706000.0,2892.62
2018-08-01,108.05,710000.0,2886.8
2018-07-31,109.9,719000.0,2875.72
2018-07-30,111.4,725000.0,2880.79
2018-07-29,,720000.0,2880.79
2018-07-28,,720000.0,2880.79
2018-07-27,110.45,720000.0,2886.21
2018-07-26,109.55,712000.0,2882.84
2018-07-25,111.0,720000.0,2898.36
2018-07-24,110.95,723000.0,2897.73
2018-07-23,111.65,728000.0,2883.81
2018-07-22,,718000.0,2883.81
2018-07-21,,718000.0,2883.81
2018-07-20,110.65,718000.0,2883.81
2018-07-19,105.25,707000.0,2876.93
2018-07-18,104.6,701000.0,2878.28
2018-07-17,105.7,706000.0,2868.96
2018-07-16,107.45,710000.0,2861.7
2018-07-15,,705000.0,2861.7
2018-07-14,,705000.0,2861.7
2018-07-13,107.05,705000.0,2882.02
2018-07-12,108.7,715500.0,2880.1
2018-07-11,109.2,718000.0,2872.62
2018-07-10,111.95,732000.0,2881.09
2018-07-09,112.2,735000.0,2867.94
2018-07-08,,726000.0,2867.94
2018-07-07,,726000.0,2867.94
2018-07-06,111.25,726000.0,2885.53
2018-07-05,106.3,700500.0,2909.83
2018-07-04,,717000.0,2909.83
2018-07-03,108.35,717000.0,2930.8
2018-07-02,107.8,720000.0,2930.8
2018-07-01,,740000.0,2930.8
2018-06-30,,740000.0,2930.8
2018-06-29,111.5,740000.0,2945.09
2018-06-28,112.15,744000.0,2934.91
2018-06-27,114.3,752000.0,2924.1
2018-06-26,114.8,750000.0,2927.67
2018-06-25,114.15,748000.0,2918.22
2018-06-24,,744500.0,2918.22
2018-06-23,,744500.0,2918.22
2018-06-22,113.85,744500.0,2944.82
2018-06-21,112.6,747000.0,2916.49
2018-06-20,113.65,742000.0,2931.78
2018-06-19,114.1,744500.0,2919.14
2018-06-18,114.45,743000.0,2890.06
2018-06-17,,741000.0,2890.06
2018-06-16,,741000.0,2890.06
2018-06-15,115.2,741000.0,2859.78
2018-06-14,115.7,736000.0,2859.17
2018-06-13,116.35,740000.0,2857.11
2018-06-12,117.35,742000.0,2855.8
2018-06-11,117.1,740000.0,2855.8
2018-06-10,,742000.0,2855.8
2018-06-09,,742000.0,2855.8
2018-06-08,117.25,742000.0,2835.78
2018-06-07,115.7,728000.0,2828.42
2018-06-06,118.25,740000.0,2865.37
2018-06-05,119.45,752000.0,2868.22
2018-06-04,121.5,765000.0,2868.22
2018-06-03,,772000.0,2868.22
2018-06-02,,772000.0,2868.22
2018-06-01,122.75,772000.0,2889.32
2018-05-31,123.7,784000.0,2879.32
2018-05-30,120.3,762000.0,2893.82
2018-05-29,120.25,765000.0,2887.16
2018-05-28,,764500.0,2887.16
2018-05-27,,764500.0,2887.16
2018-05-26,,764500.0,2887.16
2018-05-25,120.4,764500.0,2863.12
2018-05-24,120.55,759000.0,2863.24
2018-05-23,119.35,752000.0,2851.42
2018-05-22,120.85,757000.0,2897.37
2018-05-21,120.2,765000.0,2925.67
2018-05-20,,760000.0,2925.67
2018-05-19,,760000.0,2925.67
2018-05-18,113.95,760000.0,2886.23
2018-05-17,113.85,748000.0,2865.37
2018-05-16,113.25,739500.0,2889.87
2018-05-15,112.9,738000.0,2824.05
2018-05-14,113.65,725000.0,2824.05
2018-05-13,,736000.0,2824.05
2018-05-12,,736000.0,2824.05
2018-05-11,115.25,736000.0,2822.37
2018-05-10,116.3,736000.0,2859.51
2018-05-09,115.5,741000.0,2866.0
2018-05-08,116.55,748000.0,2817.2
2018-05-07,118.2,741000.0,2843.41
2018-05-06,,759000.0,2843.41
2018-05-05,,759000.0,2843.41
2018-05-04,120.45,759000.0,2857.85
2018-05-03,122.2,773000.0,2831.99
2018-05-02,121.6,762000.0,2809.92
2018-05-01,122.6,762000.0,2809.92
2018-04-30,120.65,750000.0,2806.28
2018-04-29,,747000.0,2806.28
2018-04-28,,747000.0,2806.28
2018-04-27,120.35,747000.0,2812.83
2018-04-26,117.6,733000.0,2820.29
2018-04-25,116.85,731000.0,2785.22
2018-04-24,118.5,731000.0,2799.45
2018-04-23,117.0,726000.0,2757.96
2018-04-22,,708000.0,2757.96
2018-04-21,,708000.0,2757.96
2018-04-20,115.75,708000.0,2724.47
2018-04-19,114.25,692000.0,2705.64
2018-04-18,114.9,692000.0,2725.66
2018-04-17,113.55,690000.0,2726.47
2018-04-16,114.25,694000.0,2705.34
2018-04-15,,702000.0,2705.34
2018-04-14,,702000.0,2705.34
2018-04-13,117.3,702000.0,2710.03
2018-04-12,117.9,704000.0,2733.24
2018-04-11,118.15,708000.0,2767.82
2018-04-10,117.6,709000.0,2781.95
2018-04-09,118.65,717000.0,2791.88
2018-04-08,,717250.0,2791.88
2018-04-07,,717250.0,2791.88
2018-04-06,117.45,717250.0,2787.36
2018-04-05,117.55,717000.0,2791.57
2018-04-04,116.9,714000.0,2778.27
2018-04-03,116.6,709000.0,2792.96
2018-04-02,116.4,712000.0,2780.47
2018-04-01,,708000.0,2780.47
2018-03-31,,708000.0,2780.47
2018-03-30,,708000.0,2780.47
2018-03-29,118.15,708000.0,2780.47
2018-03-28,117.75,705000.0,2780.04
2018-03-27,118.95,710000.0,2816.33
2018-03-26,118.15,715000.0,2849.01
2018-03-25,,718000.0,2849.01
2018-03-24,,718000.0,2849.01
2018-03-23,117.2,718000.0,2857.88
2018-03-22,119.0,728000.0,2850.69
2018-03-21,118.85,728000.0,2866.92
2018-03-20,118.95,732500.0,2852.48
2018-03-19,118.35,731000.0,2852.48
2018-03-18,,723000.0,2852.48
2018-03-17,,723000.0,2852.48
2018-03-16,116.95,723000.0,2850.04
2018-03-15,117.65,726000.0,2845.76
2018-03-14,119.95,738000.0,2848.38
2018-03-13,120.45,741000.0,2851.84
2018-03-12,118.15,730000.0,2866.93
2018-03-11,,738000.0,2866.93
2018-03-10,,738000.0,2866.93
2018-03-09,118.85,738000.0,2871.36
2018-03-08,119.0,740000.0,2858.88
2018-03-07,119.3,739000.0,2845.05
2018-03-06,119.95,738000.0,2859.09
2018-03-05,119.2,741000.0,2879.15
2018-03-04,,753000.0,2879.15
2018-03-03,,753000.0,2879.15
2018-03-02,120.35,753000.0,2879.05
2018-03-01,122.45,760000.0,2867.94
2018-02-28,121.05,746000.0,2855.93
2018-02-27,119.95,737000.0,2849.91
2018-02-26,120.5,740000.0,2849.59
2018-02-25,,734000.0,2849.59
2018-02-24,,734000.0,2849.59
2018-02-23,119.45,734000.0,2877.04
2018-02-22,119.6,741000.0,2877.94
2018-02-21,116.95,728375.0,2862.01
2018-02-20,118.2,729000.0,2853.16
2018-02-19,,731000.0,2853.16
2018-02-18,,731000.0,2853.16
2018-02-17,,731000.0,2853.16
2018-02-16,117.95,731000.0,2851.74
2018-02-15,121.75,752500.0,2895.79
2018-02-14,122.8,770500.0,2904.71
2018-02-13,122.75,772500.0,2904.29
2018-02-12,121.4,763000.0,2908.7
2018-02-11,,765500.0,2908.7
2018-02-10,,765500.0,2908.7
2018-02-09,121.85,765500.0,2862.78
2018-02-08,122.85,760000.0,2830.89
2018-02-07,123.3,754000.0,2844.83
2018-02-06,122.85,755500.0,2843.6
2018-02-05,119.8,738000.0,2832.13
2018-02-04,,738000.0,2832.13
2018-02-03,,738000.0,2832.13
2018-02-02,120.4,738000.0,2806.67
2018-02-01,121.4,737000.0,2835.05
2018-01-31,121.85,747500.0,2844.14
2018-01-30,122.3,753000.0,2842.67
2018-01-29,124.95,767000.0,2805.12
2018-01-28,,758500.0,2805.12
2018-01-27,,758500.0,2805.12
2018-01-26,125.15,758500.0,2783.13
2018-01-25,123.65,744000.0,2820.53
2018-01-24,122.5,748000.0,2858.5
2018-01-23,120.95,750000.0,2854.2
2018-01-22,122.55,757500.0,2851.75
2018-01-21,,749000.0,2851.75
2018-01-20,,749000.0,2851.75
2018-01-19,121.25,749000.0,2836.85
2018-01-18,121.1,742000.0,2851.13
2018-01-17,123.1,758000.0,2868.03
2018-01-16,120.45,745000.0,2855.86
2018-01-15,,750500.0,2855.86
2018-01-14,,750500.0,2855.86
2018-01-13,,750500.0,2855.86
2018-01-12,122.25,750500.0,2865.79
2018-01-11,122.8,,2895.69
2018-01-10,123.95,770000.0,2914.37
2018-01-09,125.15,781000.0,2898.32
2018-01-08,125.15,776000.0,2898.32
2018-01-07,,,2898.32
2018-01-06,,,2898.32
2018-01-05,128.45,795000.0,2885.76
2018-01-04,129.55,795500.0,2908.68
2018-01-03,128.6,796000.0,2940.94
2018-01-02,130.2,810000.0,2984.0
2018-01-01,,776000.0,2984.0
2017-12-31,,776000.0,2984.0
2017-12-30,,776000.0,2984.0
2017-12-29,126.2,776000.0,2984.0
2017-12-28,124.8,767500.0,2971.63
2017-12-27,124.5,762500.0,2962.26
2017-12-26,122.2,746500.0,2962.14
2017-12-25,,735000.0,2962.14
2017-12-24,,735000.0,2962.14
2017-12-23,,735000.0,2962.14
2017-12-22,120.4,735000.0,2963.58
2017-12-21,122.25,746000.0,2965.77
2017-12-20,123.15,752000.0,2972.05
2017-12-19,121.75,745000.0,2975.59
2017-12-18,118.55,746500.0,2996.61
2017-12-17,,745000.0,2996.61
2017-12-16,,745000.0,2996.61
2017-12-15,116.95,745000.0,2999.07
2017-12-14,119.15,742000.0,3015.41
2017-12-13,118.95,744000.0,3029.75
2017-12-12,117.05,736000.0,3013.99
2017-12-11,119.0,741000.0,3016.18
2017-12-10,,757000.0,3016.18
2017-12-09,,757000.0,3016.18
2017-12-08,120.6,757000.0,3016.18
2017-12-07,120.85,759000.0,3007.07
2017-12-06,124.85,776000.0,2996.53
2017-12-05,125.95,781000.0,2993.49
2017-12-04,126.75,787000.0,3005.76
2017-12-03,,797000.0,3005.76
2017-12-02,,797000.0,3005.76
2017-12-01,127.55,797000.0,3006.04
2017-11-30,126.3,790000.0,3006.09
2017-11-29,129.6,812000.0,3003.94
2017-11-28,127.45,796000.0,2986.84
2017-11-27,125.55,780000.0,2976.39
2017-11-26,,772000.0,2976.39
2017-11-25,,772000.0,2976.39
2017-11-24,124.8,772000.0,2982.73
2017-11-23,,770000.0,2982.73
2017-11-22,124.55,770000.0,3001.07
2017-11-21,123.85,773000.0,3011.32
2017-11-20,122.9,770000.0,3003.19
2017-11-19,,776000.0,3003.19
2017-11-18,,776000.0,3003.19
2017-11-17,123.8,776000.0,3015.79
2017-11-16,126.7,794000.0,3023.88
2017-11-15,126.75,795000.0,3016.7
2017-11-14,127.05,795000.0,3004.88
2017-11-13,127.6,793125.0,3004.88
2017-11-12,,794000.0,3004.88
2017-11-11,,794000.0,3004.88
2017-11-10,127.55,794000.0,3015.52
2017-11-09,126.4,788000.0,3017.78
2017-11-08,125.75,785000.0,3026.94
2017-11-07,124.7,781000.0,3055.57
2017-11-06,125.55,794000.0,3055.57
2017-11-05,,784000.0,3055.57
2017-11-04,,784000.0,3055.57
2017-11-03,123.95,784000.0,3054.38
2017-11-02,126.4,798000.0,3038.56
2017-11-01,122.95,773000.0,3039.19
2017-10-31,125.1,787000.0,3011.44
2017-10-30,125.9,784750.0,3009.85
2017-10-29,,788500.0,3009.85
2017-10-28,,788500.0,3009.85
2017-10-27,126.6,788500.0,3008.8
2017-10-26,124.55,776000.0,2989.39
2017-10-25,124.1,768500.0,2971.36
2017-10-24,123.2,758500.0,2947.69
2017-10-23,124.35,759500.0,2936.66
2017-10-22,,762000.0,2936.66
2017-10-21,,762000.0,2936.66
2017-10-20,125.25,762000.0,2921.92
2017-10-19,126.85,768000.0,2935.66
2017-10-18,124.3,757000.0,2944.27
2017-10-17,124.15,758750.0,2932.05
2017-10-16,123.75,753500.0,2932.05
2017-10-15,,770000.0,2932.05
2017-10-14,,770000.0,2932.05
2017-10-13,126.45,770000.0,2949.69
2017-10-12,126.35,775000.0,2953.77
2017-10-11,126.8,779000.0,2947.06
2017-10-10,131.0,804000.0,2942.19
2017-10-09,130.95,803000.0,2942.19
2017-10-08,,798000.0,2942.19
2017-10-07,,798000.0,2942.19
2017-10-06,130.0,798000.0,2926.82
2017-10-05,127.2,778000.0,2945.59
2017-10-04,125.15,771000.0,2953.81
2017-10-03,125.45,775500.0,2949.33
2017-10-02,127.2,785000.0,2936.67
2017-10-01,,787000.0,2936.67
2017-09-30,,787000.0,2936.67
2017-09-29,128.05,787000.0,2941.07
2017-09-28,128.5,792000.0,2940.66
2017-09-27,129.35,797375.0,2930.7
2017-09-26,132.25,813500.0,2924.57
2017-09-25,131.55,808000.0,2900.73
2017-09-24,,818500.0,2900.73
2017-09-23,,818500.0,2900.73
2017-09-22,134.45,818500.0,2913.96
2017-09-21,135.0,826000.0,2893.18
2017-09-20,136.55,829000.0,2904.6
2017-09-19,133.95,825000.0,2906.06
2017-09-18,138.95,855000.0,2897.83
2017-09-17,,859000.0,2897.83
2017-09-16,,859000.0,2897.83
2017-09-15,140.0,859000.0,2905.98
2017-09-14,135.85,839000.0,2909.52
2017-09-13,136.6,841000.0,2923.03
2017-09-12,133.8,829000.0,2916.1
2017-09-11,130.6,808000.0,2909.15
2017-09-10,,799500.0,2909.15
2017-09-09,,799500.0,2909.15
2017-09-08,129.4,799500.0,2907.96
2017-09-07,127.9,790000.0,2919.5
2017-09-06,126.6,785000.0,2923.49
2017-09-05,126.5,786000.0,2936.07
2017-09-04,,796000.0,2936.07
2017-09-03,,796000.0,2936.07
2017-09-02,,796000.0,2936.07
2017-09-01,127.75,796000.0,2948.09
2017-08-31,128.15,802000.0,2937.09
2017-08-30,126.95,792000.0,2940.35
2017-08-29,127.3,796000.0,2934.23
2017-08-28,129.9,810000.0,2933.96
2017-08-27,,810000.0,2933.96
2017-08-26,,810000.0,2933.96
2017-08-25,130.2,810000.0,2972.98
2017-08-24,126.7,800000.0,2986.88
2017-08-23,126.25,807000.0,2986.83
2017-08-22,125.85,809000.0,2994.39
2017-08-21,126.4,817500.0,2994.39
2017-08-20,,827000.0,2994.39
2017-08-19,,827000.0,2994.39
2017-08-18,128.05,827000.0,2980.03
2017-08-17,128.45,825000.0,2967.32
2017-08-16,130.95,836000.0,2974.7
2017-08-15,132.0,845000.0,2966.54
2017-08-14,136.95,875000.0,2984.99
2017-08-13,,901000.0,2984.99
2017-08-12,,901000.0,2984.99
2017-08-11,140.3,901000.0,2994.85
2017-08-10,138.5,893000.0,3011.14
2017-08-09,142.65,923500.0,2994.62
2017-08-08,142.75,919000.0,2974.39
2017-08-07,142.05,908000.0,2974.39
2017-08-06,,897000.0,2974.39
2017-08-05,,897000.0,2974.39
2017-08-04,140.15,897000.0,2954.54
2017-08-03,140.2,891000.0,2964.66
2017-08-02,140.35,895000.0,2973.03
2017-08-01,137.85,860000.0,2997.59
2017-07-31,139.25,876000.0,2995.23
2017-07-30,,867000.0,2995.23
2017-07-29,,867000.0,2995.23
2017-07-28,137.85,867000.0,3002.94
2017-07-27,135.95,858000.0,3026.22
2017-07-26,134.8,857000.0,3026.55
2017-07-25,130.6,831000.0,3023.67
2017-07-24,132.55,843000.0,3010.77
2017-07-23,,865000.0,3010.77
2017-07-22,,865000.0,3010.77
2017-07-21,136.55,865000.0,3010.0
2017-07-20,135.0,856000.0,3010.0
2017-07-19,131.2,861000.0,3013.26
2017-07-18,131.9,857000.0,3030.6
2017-07-17,131.55,855000.0,3019.56
2017-07-16,,853000.0,3019.56
2017-07-15,,853000.0,3019.56
2017-07-14,131.7,853000.0,3043.6
2017-07-13,129.35,845000.0,3052.3
2017-07-12,126.0,825000.0,3067.73
2017-07-11,124.45,826000.0,3067.33
2017-07-10,126.25,838000.0,3092.65
2017-07-09,,848000.0,3092.65
2017-07-08,,848000.0,3092.65
2017-07-07,126.55,848000.0,3084.19
2017-07-06,126.75,847000.0,3068.93
2017-07-05,127.65,851000.0,3050.43
2017-07-04,,832000.0,3050.43
2017-07-03,125.85,832000.0,3050.43
2017-07-02,,820000.0,3050.43
2017-07-01,,820000.0,3050.43
2017-06-30,124.05,820000.0,3038.26
2017-06-29,124.75,820000.0,3023.64
2017-06-28,122.75,802000.0,3025.28
2017-06-27,122.75,806000.0,3010.68
2017-06-26,121.95,795000.0,3010.68
2017-06-25,,785000.0,3010.68
2017-06-24,,785000.0,3010.68
2017-06-23,119.95,785000.0,3035.83
2017-06-22,113.45,747000.0,3053.9
2017-06-21,119.35,783000.0,3029.53
2017-06-20,121.95,790000.0,2961.68
2017-06-19,124.2,782000.0,2961.68
2017-06-18,,778000.0,2961.68
2017-06-17,,778000.0,2961.68
2017-06-16,123.55,778000.0,2953.83
2017-06-15,125.8,787000.0,2924.75
2017-06-14,125.55,778000.0,2933.13
2017-06-13,126.4,785000.0,2929.2
2017-06-12,127.6,790000.0,2919.58
2017-06-11,,781000.0,2919.58
2017-06-10,,781000.0,2919.58
2017-06-09,126.55,781000.0,2919.82
2017-06-08,126.35,780000.0,2907.1
2017-06-07,125.75,772000.0,2893.76
2017-06-06,125.55,767000.0,2895.85
2017-06-05,128.45,785000.0,2894.72
2017-06-04,,767000.0,2894.72
2017-06-03,,767000.0,2894.72
2017-06-02,125.55,767000.0,2895.73
2017-06-01,127.7,780000.0,2921.0
2017-05-31,129.35,795000.0,2920.42
2017-05-30,132.1,795000.0,2913.47
2017-05-29,,810000.0,2913.47
2017-05-28,,800000.0,2913.47
2017-05-27,,800000.0,2913.47
2017-05-26,131.2,800000.0,2911.66
2017-05-25,129.3,786000.0,2905.29
2017-05-24,128.55,777000.0,2904.61
2017-05-23,130.25,785000.0,2895.12
2017-05-22,130.6,784000.0,2889.45
2017-05-21,,790000.0,2889.45
2017-05-20,,790000.0,2889.45
2017-05-19,132.1,790000.0,2932.16
2017-05-18,127.4,785000.0,2893.4
2017-05-17,132.2,802000.0,2873.22
2017-05-16,129.25,778000.0,2883.87
2017-05-15,131.25,791000.0,2918.69
2017-05-14,,807000.0,2918.69
2017-05-13,,807000.0,2918.69
2017-05-12,132.6,807000.0,2933.92
2017-05-11,131.9,806000.0,2949.35
2017-05-10,134.3,823000.0,2967.24
2017-05-09,132.8,819000.0,2959.26
2017-05-08,134.55,826000.0,2961.78
2017-05-07,,819000.0,2961.78
2017-05-06,,819000.0,2961.78
2017-05-05,133.1,819000.0,2967.44
2017-05-04,132.7,816000.0,2930.17
2017-05-03,135.0,820000.0,2945.53
2017-05-02,134.0,817000.0,2947.85
2017-05-01,133.6,815000.0,2947.85
2017-04-30,,800000.0,2947.85
2017-04-29,,800000.0,2947.85
2017-04-28,131.05,800000.0,2944.31
2017-04-27,127.1,775000.0,2928.07
2017-04-26,128.15,778000.0,2899.13
2017-04-25,129.9,780000.0,2871.98
2017-04-24,129.5,770000.0,2868.89
2017-04-23,,775000.0,2868.89
2017-04-22,,775000.0,2868.89
2017-04-21,129.85,775000.0,2863.39
2017-04-20,131.65,780000.0,2856.48
2017-04-19,138.0,815000.0,2837.9
2017-04-18,142.9,837000.0,2854.89
2017-04-17,141.1,831000.0,2872.55
2017-04-16,,823000.0,2872.55
2017-04-15,,823000.0,2872.55
2017-04-14,,823000.0,2872.55
2017-04-13,138.9,823000.0,2872.55
2017-04-12,138.3,820000.0,2868.6
2017-04-11,140.2,820000.0,2867.13
2017-04-10,139.85,817000.0,2858.0
2017-04-09,,816000.0,2858.0
2017-04-08,,816000.0,2858.0
2017-04-07,140.05,816000.0,2853.1
2017-04-06,137.75,803000.0,2857.65
2017-04-05,137.3,802000.0,2869.32
2017-04-04,137.75,807000.0,2866.87
2017-04-03,137.85,807000.0,2885.57
2017-04-02,,820000.0,2885.57
2017-04-01,,820000.0,2885.57
2017-03-31,139.3,820000.0,2880.24
2017-03-30,139.3,820000.0,2888.02
2017-03-29,139.3,823000.0,2911.99
2017-03-28,138.85,827000.0,2913.48
2017-03-27,139.2,830000.0,2899.94
2017-03-26,,816000.0,2899.94
2017-03-25,,816000.0,2899.94
2017-03-24,137.6,816000.0,2921.25
2017-03-23,140.5,840000.0,2936.82
2017-03-22,141.7,851000.0,2904.87
2017-03-21,143.5,860000.0,2912.53
2017-03-20,144.0,868000.0,2912.53
2017-03-19,,850000.0,2912.53
2017-03-18,,850000.0,2912.53
2017-03-17,140.8,850000.0,2923.96
2017-03-16,139.75,850000.0,2972.61
2017-03-15,139.2,860000.0,2997.73
2017-03-14,139.6,870000.0,2987.93
2017-03-13,140.5,875000.0,2980.83
2017-03-12,,860000.0,2980.83
2017-03-11,,860000.0,2980.83
2017-03-10,139.65,860000.0,3004.43
2017-03-09,138.75,860000.0,2987.88
2017-03-08,140.05,865000.0,2972.44
2017-03-07,139.0,855000.0,2966.67
2017-03-06,139.65,855000.0,2977.43
2017-03-05,,870000.0,2977.43
2017-03-04,,870000.0,2977.43
2017-03-03,141.25,870000.0,2960.91
2017-03-02,142.2,870000.0,2935.75
2017-03-01,142.65,865000.0,2919.17
2017-02-28,140.7,845000.0,2896.27
2017-02-27,139.1,830000.0,2886.52
2017-02-26,,855000.0,2886.52
2017-02-25,,855000.0,2886.52
2017-02-24,144.4,855000.0,2871.67
2017-02-23,147.85,875000.0,2893.55
2017-02-22,149.2,885000.0,2902.68
2017-02-21,150.35,890000.0,2902.81
2017-02-20,,880000.0,2902.81
2017-02-19,,880000.0,2902.81
2017-02-18,,880000.0,2902.81
2017-02-17,147.8,880000.0,2875.68
2017-02-16,146.3,865000.0,2876.03
2017-02-15,144.5,860000.0,2867.64
2017-02-14,143.65,850000.0,2875.46
2017-02-13,144.25,855000.0,2851.98
2017-02-12,,855000.0,2851.98
2017-02-11,,855000.0,2851.98
2017-02-10,145.75,855000.0,2862.63
2017-02-09,145.2,860000.0,2879.49
2017-02-08,142.9,845000.0,2867.76
2017-02-07,142.6,835000.0,2853.99
2017-02-06,144.2,840000.0,2855.8
2017-02-05,,845000.0,2855.8
2017-02-04,,845000.0,2855.8
2017-02-03,146.25,845000.0,2882.2
2017-02-02,145.95,855000.0,2906.78
2017-02-01,150.15,885000.0,2921.9
2017-01-31,149.55,885000.0,2936.66
2017-01-30,151.15,900000.0,2930.17
2017-01-29,,905000.0,2930.17
2017-01-28,,905000.0,2930.17
2017-01-27,152.4,905000.0,2936.72
2017-01-26,151.45,905000.0,2927.53
2017-01-25,152.9,910000.0,2932.01
2017-01-24,152.35,910000.0,2908.53
2017-01-23,155.4,920000.0,2927.91
2017-01-22,,910000.0,2927.91
2017-01-21,,910000.0,2927.91
2017-01-20,153.2,910000.0,2938.24
2017-01-19,150.75,900000.0,2934.58
2017-01-18,149.2,890000.0,2924.77
2017-01-17,149.9,890000.0,2935.96
2017-01-16,,890000.0,2935.96
2017-01-15,,890000.0,2935.96
2017-01-14,,890000.0,2935.96
2017-01-13,149.3,890000.0,2930.19
2017-01-12,149.6,890000.0,2980.8
2017-01-11,149.0,900000.0,2949.6
2017-01-10,147.7,880000.0,2919.01
2017-01-09,144.2,850000.0,2919.01
2017-01-08,,845000.0,2919.01
2017-01-07,,845000.0,2919.01
2017-01-06,142.85,845000.0,2941.08
2017-01-05,143.75,860000.0,2965.36
2017-01-04,141.8,850000.0,2981.06
2017-01-03,137.4,830000.0,3000.71
2017-01-02,,835000.0,3000.71
2017-01-01,,835000.0,3000.71
2016-12-31,,835000.0,3000.71
2016-12-30,137.05,835000.0,3000.71
2016-12-29,135.45,825000.0,3019.72
2016-12-28,133.5,820000.0,2992.81
2016-12-27,134.2,810000.0,2996.6
2016-12-26,,830000.0,2996.6
2016-12-25,,830000.0,2996.6
2016-12-24,,830000.0,2996.6
2016-12-23,136.15,830000.0,2996.03
2016-12-22,139.1,845000.0,2989.14
2016-12-21,144.55,875000.0,2988.06
2016-12-20,143.85,870000.0,3019.44
2016-12-19,141.2,885000.0,2997.2
2016-12-18,,875000.0,2997.2
2016-12-17,,875000.0,2997.2
2016-12-16,138.2,875000.0,3000.47
2016-12-15,138.3,875000.0,2964.56
2016-12-14,140.25,870000.0,2982.29
2016-12-13,138.9,870000.0,2984.02
2016-12-12,138.05,860000.0,3002.8
2016-12-11,,850000.0,3002.8
2016-12-10,,850000.0,3002.8
2016-12-09,135.55,850000.0,2989.71
2016-12-08,137.6,860000.0,2989.71
2016-12-07,137.9,860000.0,3015.47
2016-12-06,137.95,870000.0,3049.47
2016-12-05,140.2,895000.0,3061.04
