Fecha,Vol. Futuros,typeLSTM,LSTM,typeRandomForest,RandomForest,typeXGBoost,XGBoost,typeELM,ELM
2020-09-07,1.0753899988156652,train,1.1610388,train,1.137022346491692,train,1.5109819,train,1.131265964236094
2020-09-08,2.50275949681977,train,1.228319,train,1.881690498406216,train,1.596032,train,1.694239129817353
2020-09-09,2.4005725057660103,train,1.2305789,train,1.98879114427919,train,1.62853,train,1.1985664333178414
2020-09-10,2.174413344160351,train,1.2594554,train,1.9954846836854403,train,1.62853,train,2.0699041399831595
2020-09-11,0.6394605201746353,train,1.1554017,train,0.995941568230365,train,1.62853,train,1.1470715501831343
2020-09-12,1.9507809761442367,train,1.474168,train,1.7035972058210107,train,1.5008314,train,1.5555560540448783
2020-09-13,3.100508352219829,train,1.5624186,train,2.6336812410853083,train,1.6383876,train,2.323238770319976
2020-09-14,2.581842490976357,train,1.7676523,train,2.2438990261620857,train,1.7577826,train,1.7157754123572326
2020-09-15,1.0986885697124038,train,1.8397958,train,1.1224121233085669,train,1.62853,train,1.2383575324961833
2020-09-16,1.3594442110314993,train,1.6024295,train,1.3086810772976896,train,1.4279653,train,1.539656346543549
2020-09-17,2.0532881423863465,train,1.6496282,train,1.7682150163448471,train,1.7405965,train,1.9766479496167355
2020-09-18,3.8848216916265694,train,1.6673827,train,2.82275298387054,train,2.1124895,train,2.982632012265072
2020-09-19,1.6537165313746631,train,1.9474695,train,1.938631031063104,train,1.8583286,train,1.796602729390234
2020-09-20,0.2283661936803517,train,1.545251,train,0.513995092321199,train,1.6575799,train,1.991238968722294
2020-09-21,0.0068868384986555,train,1.3032231,train,0.5434577947320319,train,1.5008314,train,0.481347080884159
