Fecha,Vol. Futuros,typeLSTM,LSTM,typeRandomForest,RandomForest,typeXGBoost,XGBoost,typeELM,ELM
2020-05-05,3.0786013386226707,train,1.6800778,train,2.490079160228645,train,2.093834,train,2.385391492207201
2020-05-06,0.4582959442220386,train,1.8617593,train,0.8315280166697432,train,1.4770803,train,0.9009607782267924
2020-05-07,1.7528124034257349,train,1.6519617,train,1.6933612688908253,train,1.670713,train,1.2520872375833827
2020-05-08,2.436342064011467,train,1.6680101,train,2.4339836787092066,train,2.2993047,train,2.5671890749882045
2020-05-09,1.6048701893034436,train,1.4105386,train,1.5099013358309143,train,1.6124749,train,0.6915839689317773
2020-05-10,0.5101508549501993,train,1.5888844,train,0.672444897763073,train,1.2880143,train,0.3388921888014291
2020-05-11,2.144717568153759,train,1.8199735,train,1.8161569341108208,train,1.6487195,train,0.8336635552345554
2020-05-12,3.123069011846781,train,1.7223276,train,2.7246949147722974,train,2.2363021,train,2.336159355916388
2020-05-13,1.9603783430567927,train,1.370912,train,1.6480693143608138,train,1.7077489,train,1.744218305043757
2020-05-14,1.2952927560658456,train,0.9943497,train,1.3114017253777377,train,1.376161,train,1.1532640259018565
2020-05-15,0.0953743515309779,train,0.9381795,train,0.4737861431847492,train,1.2880143,train,1.46248540641756
2020-05-16,0.4157195243621409,train,0.641117,train,1.0870138663488849,train,1.41705,train,0.9261791889084814
2020-05-17,0.175441756717522,train,0.43403924,train,0.5216466141249881,train,1.2880143,train,-0.1109799014861552
2020-05-18,1.0953898665696638,train,0.8521936,train,1.198058565593931,train,1.2880143,train,0.3853732790171862
2020-05-19,1.2691122159499717,train,1.06495,train,1.0445386640283396,train,1.3636907,train,1.209770491931367
2020-05-20,1.3164270973625969,train,1.0382135,train,1.5023157160517226,train,1.6068295,train,1.4903337998498416
2020-05-21,0.8555185259818665,train,1.1825714,train,1.0690029967999124,train,1.2880143,train,1.2010767936930624
2020-05-22,1.103922897686448,train,1.1427155,train,1.154426003674119,train,1.3636907,train,0.8886087526587727
2020-05-23,0.1422673733033917,train,1.199776,train,0.4895392759508439,train,1.2880143,train,0.2856861160206108
2020-05-24,1.0296226309939194,train,1.3077364,train,0.9350549104511492,train,1.2880143,train,0.7095691968616148
2020-05-25,0.7963874936654175,train,1.4332182,train,0.9003624489132072,train,1.6487195,train,0.8047786798813731
2020-05-26,0.5307826922104625,train,1.830033,train,0.8355451453813678,train,1.3636907,train,0.4305575154468876
2020-05-27,2.504947930444253,train,2.100982,train,2.2029128713641093,train,1.8312844,train,1.1620540477558507
2020-05-28,3.373335724252059,train,2.2346473,train,2.506318761510661,train,1.573553,train,2.133981035752162
2020-05-29,2.866112253186237,train,1.8738652,train,2.419516241044717,train,2.152224,train,2.058024194146301
2020-05-30,0.2399621655782306,train,1.3536365,train,0.5561067963328281,train,1.4549077,train,1.1193049992864386
2020-05-31,1.3419664701185163,train,0.9953655,train,1.1522290607152852,train,1.2880143,train,1.08564345219486
2020-06-01,0.9535665303638144,train,1.1661743,train,0.9862665761293824,train,1.2880143,train,1.5607959459432634
2020-06-02,0.1017811792700603,train,1.1333895,train,0.4581936662642799,train,1.2880143,train,0.8263677897715566
2020-06-03,0.9123225975521972,train,1.0943086,train,1.5964759956515733,train,1.6068295,train,0.4488977398941419
2020-06-04,0.963252061347217,train,1.2652866,train,1.07164516519353,train,1.2634058,train,1.0479574500825768
2020-06-05,0.7612317906196397,train,1.1443914,train,1.0762141134472327,train,1.7549063,train,1.357095661732462
2020-06-06,0.7096608095053457,train,0.91521174,train,0.7795788921685076,train,1.2880143,train,0.7959182695654974
