Fecha,Vol. Futuros,LSTM,typeRandomForest,RandomForest,typeXGBoost,XGBoost,typeELM,ELM
2012-05-20,0.6329103942936025,0.5084184,train,0.6704473356541558,train,0.5425233,train,0.8952193816971086
2012-05-21,0.1191812520778799,0.4567444,train,0.4042149169623197,train,0.802537,train,0.8839889139148163
2012-05-22,0.3718008001013955,0.58851105,train,0.4733019454859072,train,0.6962288,train,0.9490306778102426
2012-05-23,4.452985105857672,0.9119925,train,3.222797363512308,train,1.7000269,train,1.22776165919434
2012-05-24,5.991611564311674e-06,1.2585772,train,0.4966627335132005,train,1.0498083,train,2.0666889899820458
2012-05-25,0.5377963365316416,0.46776292,train,1.0532266632266074,train,1.0700569,train,0.9559432977987674
2012-05-26,0.1045134802252483,0.63175017,train,0.4647569773941955,train,0.6872843,train,0.9447023204278152
2012-05-27,0.4198318747635597,0.8753712,train,0.5815328466281601,train,0.6969678,train,0.7447967243587098
2012-05-28,0.5186441665548613,1.3477532,train,0.7005129778994158,train,0.6775767,train,0.940338598633512
2012-05-29,0.3976116228078112,1.2830046,train,0.549849401453497,train,0.9475946,train,1.18611396470992
2012-05-30,0.6064299967511365,1.256113,train,0.6121481243419133,train,0.8769365,train,1.1422634577312336
2012-05-31,2.307439706021209,1.3460968,train,1.8112820499283853,train,1.0796363,train,1.1337818249347849
2012-06-01,1.980262729617976,1.3505493,train,1.8402828785552403,train,1.1381482,train,1.2710392576849834
2012-06-02,0.0961722786620926,0.821709,train,0.640494449586331,train,0.93655753,train,1.1549540955096749
2012-06-03,0.7440531760312821,0.7659455,train,0.9960708277907002,train,0.92694724,train,0.8550079481124129
2012-06-04,0.0465181102449943,0.9508191,train,0.3487875459158498,train,0.47455066,train,1.203328292812763
2012-06-05,1.4301848731344216,0.98958844,train,1.5050800629207932,train,0.9840957,train,1.1393804730467252
2012-06-06,0.1922461341854631,1.035526,train,0.6121322612603597,train,1.0136018,train,1.3331289164062985
2012-06-07,0.4799241334469849,0.7588268,train,0.6469290432976617,train,0.8926775,train,0.8156345201797142
2012-06-08,0.6725405653909599,0.54872334,train,0.6954458019218133,train,0.9072186,train,0.6656357239290196
2012-06-09,0.3236849179001039,0.6933574,train,0.7805787658500873,train,0.7523008,train,0.7178451618185687
2012-06-10,0.0850899803231484,0.56931394,train,0.2745449550473863,train,0.9261159,train,0.9689667178025017
2012-06-11,0.0832592186028503,0.286634,train,0.285376090524294,train,0.69804645,train,1.0430379772045557
2012-06-12,0.5819609053264041,0.80029845,train,0.8418023934214864,train,0.97488195,train,1.001110176034781
2012-06-13,1.1085865081762762,1.0580469,train,1.2099796346451106,train,1.0227363,train,1.0840129149981792
2012-06-14,2.187690827780595,0.7884927,train,1.7732231912316407,train,1.1729007,train,0.9954905348930982
2012-06-15,0.5680884116715897,1.1331908,train,1.10055559240691,train,1.2534571,train,1.4583236433666302
2012-06-16,1.2389057693806471,1.2556728,train,1.3302432936710389,train,1.158385,train,0.9530962215793471
2012-06-17,1.454367203749552,1.5543878,train,1.2589134918647065,train,0.63965005,train,1.0252469427859496
2012-06-18,2.359494292088291,2.458514,train,1.804249858900509,train,1.2654585,train,1.417798278032107
2012-06-19,4.606399848074556,3.6390915,train,3.4373300790337016,train,2.1208153,train,1.7949352742875528
2012-06-20,3.8071947949407887,4.0620155,train,2.872783465166335,train,3.115449,train,2.335772987116857
2012-06-21,4.538866581402772,2.9517467,train,3.5151486405996986,train,2.7363598,train,1.8474620039562095
2012-06-22,1.661911052693326,2.4332964,train,2.077937265591522,train,1.4695914,train,1.94857979843914
2012-06-23,1.9429807928267075,1.5323079,train,1.95139573910044,train,1.2575344,train,1.3845975560454835
2012-06-24,0.7944797088321527,2.1967244,train,1.2537589909427564,train,1.0924604,train,1.7823667599027937
2012-06-25,3.4108247477919504,2.0270934,train,2.491487626419719,train,1.5419447,train,1.5024345987558807
2012-06-26,4.135115505722759,2.0495973,train,3.1937996487562628,train,2.403127,train,2.0049826787309217
2012-06-27,0.545621238416435,1.5749203,train,0.9798746761868926,train,1.231562,train,2.1351067202602203
2012-06-28,0.916036939866428,1.6641934,train,1.0976896054512204,train,1.1608456,train,1.0388510513834182
2012-06-29,4.263629859505372,2.108821,train,3.0955273421666365,train,2.5645144,train,1.4092923779023514
2012-06-30,0.9816335816139704,1.8031259,train,1.110368589813389,train,0.9605083,train,2.0052900702436665
2012-07-01,0.541685665665492,1.8579785,train,0.8577720199476089,train,1.1830136,train,1.494911385850173
2012-07-02,1.9991973964674508,1.9188248,train,1.6932808945373614,train,1.1743559,train,1.6217433426558256
2012-07-03,3.2734299655935097,1.8097594,train,2.623153262968392,train,2.8137357,train,1.7324825011912184
2012-07-04,0.8542985353226513,1.5295612,train,1.115589157795192,train,1.0809555,train,1.6870869185851785
2012-07-05,1.3273758055407043,1.5991707,train,1.3793817017746024,train,1.4888842,train,0.917194758381394
2012-07-06,1.886582773621718,1.3982766,train,1.5977207243822569,train,1.3781697,train,1.302429766934958
2012-07-07,0.0449888708550051,1.4603459,train,0.4729642994074937,train,1.225622,train,1.5060605229309
2012-07-08,1.4691456118935458,1.1314664,train,1.2939448284659825,train,1.0751776,train,1.0138306139998612
2012-07-09,1.847489725973092,1.0613722,train,1.6633743150440743,train,1.3256965,train,1.4948760583434255
2012-07-10,1.094402167931721,1.2675436,train,1.142136792046311,train,1.5700625,train,1.6207895890148374
2012-07-11,0.5730674708985095,0.94670075,train,0.8419258479893799,train,1.1370054,train,1.2656955117280324
2012-07-12,0.8520046042874688,0.797497,train,0.8754097711511185,train,1.0396209,train,1.0823403998740715
2012-07-13,1.805300670159833,1.4484819,train,1.5096214986909366,train,1.3587188,train,1.2319582837748078
2012-07-14,0.78163777614289,1.3695881,train,1.14498817738307,train,1.2056218,train,1.2618980320190336
2012-07-15,0.6458230228507359,1.5482804,train,0.7799717807635753,train,0.84845495,train,1.282687901877312
2012-07-16,1.171246347396028,1.6301738,train,1.2290528612238043,train,0.94085085,train,1.2885857101538143
2012-07-17,0.9909247062771916,1.5052828,train,1.0926164699605692,train,1.174398,train,1.094906265720162
2012-07-18,0.3589676642162148,1.5766909,train,0.7631444422198717,train,1.2161214,train,1.098851423415219
2012-07-19,3.6800689470242967,1.6039534,train,2.571197271869845,train,1.3134733,train,0.9514878790058588
2012-07-20,0.6664025728156528,1.9920017,train,0.998269162668497,train,1.2183444,train,1.7426741267252588
2012-07-21,0.4249180484753639,1.9186794,train,0.6599351767004242,train,0.7866238,train,1.1761374922035783
2012-07-22,0.8146881207972776,1.7213541,train,1.016406640404596,train,0.9551649,train,1.0881435242013826
2012-07-23,2.234104353639719,1.8162557,train,1.9345418565745087,train,1.3618594,train,1.1746508040250867
2012-07-24,5.354211755022777,1.8093594,train,3.757270377070268,train,2.3316743,train,1.419004441856299
2012-07-25,0.4832987374600497,1.6800724,train,0.8590826456289382,train,1.0662059,train,2.103726965894209
2012-07-26,1.2844475146376635,1.2080792,train,1.381260071669034,train,1.5655532,train,1.1352594029368406
2012-07-27,0.2012941010388789,0.635122,train,0.7174499921744051,train,0.9783844,train,1.2006669845490217
2012-07-28,1.5245932023794988,1.0510105,train,1.3947987356093343,train,1.1966225,train,0.97871048112513
2012-07-29,1.4969007416713045,0.5663923,train,1.5418790634386883,train,1.2317494,train,1.421556684429476
2012-07-30,0.3796700882666679,0.77062744,train,0.8986802585818747,train,0.80480427,train,1.4091276739284777
2012-07-31,2.239640033002126,1.1911312,train,1.920999506917017,train,1.646232,train,1.424295159673492
2012-08-01,0.1146131930622541,1.1687276,train,0.8194726373678493,train,1.330984,train,1.6621706341902238
2012-08-02,1.7040123501800706,0.9497008,train,1.463472042520542,train,1.5911102,train,0.931511294192808
2012-08-03,1.2447692927590694,1.1400551,train,1.4333805897479623,train,1.4537851,train,1.2643904668910413
2012-08-04,1.4325669038625568,1.0974617,train,1.3369383089735452,train,0.9024934,train,1.0656226437915457
2012-08-05,0.3642400806703501,1.2340848,train,0.6339525560927437,train,1.1036539,train,1.0955157774969009
2012-08-06,0.8234239770700289,1.4144626,train,1.0174262999424155,train,1.0020846,train,1.193582381915474
2012-08-07,1.63726190699191,1.420027,train,1.5600340894936244,train,1.6454204,train,1.565457232501232
2012-08-08,1.2531127112429907,1.4183381,train,1.4058590977265435,train,1.4563597,train,1.4677834651890007
2012-08-09,2.4040332702537577,1.6593598,train,1.945642993657454,train,1.143041,train,1.242406497746149
2012-08-10,0.120228448507041,1.3694968,train,0.4545767397947162,train,1.0228398,train,1.3552587895733803
2012-08-11,0.0060339270031531,0.86312604,train,0.3526349270679246,train,0.86077946,train,0.7723764052728186
2012-08-12,0.5320109122875487,0.85028875,train,0.6917139713264561,train,0.81434834,train,0.9333809262811046
2012-08-13,0.7636233047011386,0.56844795,train,0.80260435114693,train,0.91010743,train,1.0415852302053497
2012-08-14,0.6419095860717017,0.99644446,train,0.856477022744814,train,1.2242174,train,1.290092441804927
2012-08-15,0.707804155173878,1.1254307,train,1.009124847785991,train,0.88959515,train,1.2484120128901108
2012-08-16,1.9018499968064408,1.158269,train,1.517205943300738,train,1.2088159,train,1.2064162815248354
2012-08-17,0.908669889998214,1.1409545,train,1.1145143175883256,train,1.6480194,train,1.2832145840371365
2012-08-18,0.7744156157981703,1.1026489,train,1.008550160610898,train,0.7988642,train,0.9359285483503232
2012-08-19,6.231732357803147e-06,1.025873,train,0.2752724316751421,train,0.71395195,train,1.0294344780666589
2012-08-20,0.2145323383637716,0.92619514,train,0.8994123379048304,train,0.72500426,train,0.8958465550941609
2012-08-21,0.3417744510660302,1.1772416,train,0.5660634542008804,train,0.93582356,train,1.0688182296583897
2012-08-22,1.0638398205055866,1.0920477,train,1.089423268579336,train,1.0034394,train,1.016655545070817
2012-08-23,0.8145408443967794,0.97417945,train,0.9059370010666016,train,1.2758689,train,1.1100773563202262
2012-08-24,1.455810131293083,0.80829084,train,1.2691941349240397,train,1.1141229,train,0.9859369239678918
2012-08-25,0.1028466121086981,0.50159764,train,0.5917427461345639,train,1.2525128,train,0.9080435024485528
2012-08-26,0.44052920467065,0.60928744,train,0.684364242383427,train,0.8077442,train,0.8648726513151805
2012-08-27,2.3623145763435893,1.0708102,train,2.012840476642692,train,1.3132888,train,1.657515103304856
2012-08-28,0.4181607049025618,1.2184585,train,0.8860347779584908,train,1.2366052,train,2.236323766936046
2012-08-29,0.8080247464682957,0.92327803,train,1.0532335103182693,train,1.3112608,train,1.2888211704688377
2012-08-30,2.0644327580345867,0.84653586,train,1.6703761833669095,train,1.1268761,train,1.0364685583407016
2012-08-31,0.9464274582586664,0.85158515,train,1.1114075956919989,train,1.1229551,train,0.9116756690712912
2012-09-01,1.3966225801074417,0.5972068,train,1.281909337257983,train,1.0098438,train,0.5079998290773179
2012-09-02,0.6623735709663859,1.419663,train,0.7683551910784285,train,0.8545082,train,1.0965983089190046
2012-09-03,0.3071666998279354,1.263571,train,0.5751950579626096,train,0.9033138,train,1.472655810078252
2012-09-04,1.539354033625472,1.6188151,train,1.2724992533317656,train,0.9592127,train,1.3027738232034611
2012-09-05,2.735686200968748,2.4858494,train,2.244118657310553,train,1.7662925,train,1.228358273052027
2012-09-06,1.602044629426936,2.970952,train,1.3980372871603732,train,1.0133765,train,1.2905704070830195
2012-09-07,2.9946092963395667,1.9765244,train,2.337569057001622,train,1.112125,train,1.1729659122762166
2012-09-08,2.6272486771061048,1.6774552,train,2.369370945428221,train,1.7638407,train,1.6075692200653746
2012-09-09,1.74316916695497,1.8655655,train,1.7786955782482772,train,1.278904,train,1.7539601908465263
2012-09-10,1.998887168083849,0.83712125,train,1.859585917942668,train,1.3342385,train,1.4952664634125323
2012-09-11,2.1960101065795428,1.026378,train,2.005170191341249,train,1.5432153,train,1.6012953804854286
2012-09-12,0.0564334100755898,1.0226116,train,0.5324677581297437,train,1.0457066,train,1.702964656566667
2012-09-13,0.7591769908212663,0.7227998,train,0.8843183701393276,train,1.0019484,train,1.0262646235086843
2012-09-14,1.280284673838231,1.0331684,train,1.1150657518959282,train,0.8049036,train,1.3019122782601051
2012-09-15,1.1274423859800466,1.0987235,train,1.1305032067442191,train,1.1216208,train,1.4317100100702045
2012-09-16,1.1274423859800522,1.6560457,train,1.1333879989290994,train,1.049732,train,1.3780560155052146
2012-09-17,3.231980055740145,2.1536071,train,2.484717774157412,train,1.3053868,train,1.535451877243138
2012-09-18,1.3335422474804406,2.3442397,train,1.680575959185147,train,1.7233789,train,1.8929714876321808
2012-09-19,1.7055558400599822,2.163689,train,1.5968961539278557,train,1.4544421,train,1.2089474077236582
2012-09-20,3.382246590712428,2.35768,train,2.6937435049225256,train,1.9558837,train,1.2369330387533166
2012-09-21,2.7495151153805497,2.0683913,train,2.29240768846338,train,2.2336075,train,1.7910947565425517
2012-09-22,0.9253065585126542,1.7756861,train,1.4202747378907177,train,1.8266884,train,1.6841318925105708
2012-09-23,1.1494273152645142,1.1544546,train,1.116061089939446,train,1.2349553,train,1.333938759273873
2012-09-24,0.3545845620157793,1.0951314,train,0.6453633062827359,train,1.1665128,train,1.2943485740018186
2012-09-25,0.7804635656198989,1.5126274,train,0.9441485208341248,train,1.3594966,train,1.2424717803206258
2012-09-26,2.448388113702274,1.8536358,train,1.9579094872602496,train,1.1841624,train,1.4361140657219649
2012-09-27,2.822005447291512,1.9935235,train,2.3109308848381094,train,1.3389924,train,1.7536118992892935
2012-09-28,0.4600353139061394,1.8840436,train,0.7436793351244688,train,1.0753988,train,1.6250088473076305
2012-09-29,0.7878335689269621,1.5976872,train,0.9357243810862936,train,0.84626716,train,0.7926990764320463
2012-09-30,0.7570609848457931,1.7574364,train,0.8193227047186867,train,1.1332899,train,0.9067779799371936
2012-10-01,2.6194536177684564,1.8727555,train,2.017853332746887,train,1.1680096,train,1.0767837932349835
2012-10-02,3.096736254188945,2.260288,train,2.5647328884318537,train,2.3410707,train,1.714376532635364
2012-10-03,1.4258536054026132,2.0518608,train,1.3429875129584472,train,2.0630527,train,1.9111112136549715
2012-10-04,3.370158881097555,1.7082777,train,2.663139428973232,train,2.26739,train,1.3884068847993334
2012-10-05,4.051260698610483,2.051667,train,3.342906467853876,train,2.3645792,train,1.812581770849504
2012-10-06,1.2599478185912245,1.3614259,train,1.5179666621836498,train,1.4186713,train,1.8046200576457665
2012-10-07,1.0634431553651522,0.8375549,train,1.1302596996575127,train,1.0520314,train,1.399577194175289
2012-10-08,0.7896262122225319,0.76347286,train,1.118680088352174,train,0.8013376,train,1.5078565350600168
2012-10-09,2.2728251077556063,1.2921531,train,1.831465345339664,train,1.5303234,train,1.5398488651701054
2012-10-10,1.1254871656759062,1.3322921,train,1.4001048378828644,train,2.0435164,train,1.729108125638608
2012-10-11,1.6656770052490837,1.0674299,train,1.4690950081577705,train,0.9725422,train,1.2115671307697715
2012-10-12,0.5892403465332392,1.0623189,train,1.033688493645373,train,1.1383178,train,1.4160480058324194
2012-10-13,0.7558499518828008,0.8123128,train,0.8524486113317331,train,0.928528,train,0.9749698764762104
2012-10-14,0.3546767553034283,0.7662587,train,0.6072220605284618,train,0.67194235,train,0.9071299534782842
2012-10-15,0.9282244863819608,0.7303316,train,0.8545261335521807,train,1.0094446,train,0.9515234898799994
2012-10-16,1.2050199883404726,0.7065259,train,1.1169545959162803,train,0.9934319,train,1.0863625283411842
2012-10-17,0.8017310905728773,0.77588326,train,1.03594962275796,train,1.3164347,train,1.1722297656965266
2012-10-18,1.811983346196365,1.4705365,train,1.6765843920575911,train,1.3559308,train,1.2201210318428164
2012-10-19,1.904819497069463,1.8187271,train,1.884840221515567,train,1.7660042,train,1.56776430022499
2012-10-20,2.025321560625135,2.0388896,train,1.901176385750168,train,1.5958691,train,1.4917772399523603
2012-10-21,0.6850582159139894,0.8119944,train,0.9447739751990526,train,1.0129198,train,1.3421778009616216
2012-10-22,0.9626731731406778,0.8532075,train,1.213474416621643,train,1.1145372,train,1.049777518739342
2012-10-23,2.2438316520391286,1.2469025,train,1.8364078424360688,train,1.4220283,train,1.3088741848204584
2012-10-24,0.6549220352860933,1.374321,train,1.0597028709241472,train,1.8157637,train,1.4950086512182337
2012-10-25,0.7481331652288546,1.1762599,train,0.8049265151285436,train,0.9689749,train,1.0805288598392084
2012-10-26,2.039286356314047,0.9084754,train,1.4970221238180372,train,0.92225474,train,0.9615488960231486
2012-10-27,0.3502642083794395,0.86877286,train,0.8000327472192423,train,0.82793266,train,1.0648017882201417
2012-10-28,1.8769316813485604,1.2027591,train,1.653786112560264,train,1.3194637,train,1.0491696351154418
2012-10-29,0.2150043852839568,1.1834879,train,0.7926337036765279,train,1.4371134,train,1.5428379223708506
2012-10-30,2.7914624176336065,1.2501087,train,2.1874487329496946,train,1.3182049,train,1.1861558361091622
2012-10-31,1.635438086402739,1.6166512,train,1.648144015743796,train,1.7779729,train,1.6083997491121231
2012-11-01,0.7789718065333591,1.6466501,train,1.0928931005610505,train,1.1052597,train,1.1979094484361483
2012-11-02,0.8112976513275324,1.380792,train,0.9324427126086317,train,0.92844206,train,1.01808195682083
2012-11-03,0.2110164969761281,1.3475161,train,0.6114901079953288,train,1.0766958,train,1.152764936036673
2012-11-04,1.181547852202255,0.92451715,train,1.007645984307665,train,0.7832892,train,0.8173241882001223
2012-11-05,1.094474831343328,0.9467197,train,1.1000601667621912,train,1.1695459,train,1.0698855043491091
2012-11-06,0.1990050408010036,1.0802464,train,0.5719837976051473,train,1.0881428,train,1.2626330572550748
2012-11-07,0.3976148379639417,1.24983,train,0.8719272562192926,train,1.1441009,train,1.1250643582730375
2012-11-08,0.1321877257915847,0.8629662,train,0.366349553638451,train,0.85884815,train,1.014365827555129
2012-11-09,0.995693589479634,1.3554896,train,0.9876238123834888,train,1.1828107,train,1.0390442445355208
2012-11-10,1.4476844969089389,1.3125459,train,1.3059668683810173,train,1.2417866,train,1.0351621804876037
2012-11-11,1.909873743902219,1.5737858,train,1.5305295240722612,train,1.140378,train,1.136124648585519
2012-11-12,1.277932212524201,1.3319672,train,1.4519914992717944,train,1.450715,train,1.2579618572047406
2012-11-13,4.715804368308511,1.8404211,train,3.599257505242371,train,2.5755227,train,1.1448226324102593
2012-11-14,1.1576567828997657,2.078363,train,1.5645915918535658,train,1.6434542,train,1.9383386543212835
2012-11-15,0.8763116408125099,1.5380429,train,1.1070500498289668,train,1.1900641,train,1.167873907792188
2012-11-16,1.147498247687446,1.3784913,train,1.2915245833718307,train,0.9996191,train,1.2533411740275897
2012-11-17,1.664506868818601,1.5253448,train,1.5736189096565427,train,1.5135665,train,1.2094710367474133
2012-11-18,2.302185778818735,1.7776886,train,1.9544172779701587,train,1.8702537,train,1.354767879660595
2012-11-19,1.221290894160964,1.8516575,train,1.3653249411228716,train,1.2898878,train,1.367095792823816
2012-11-20,5.18496613258886,1.9430541,train,3.661303624774481,train,1.6595048,train,1.324518304756931
2012-11-21,0.7277800274156234,2.1966774,train,1.1474499790293298,train,1.350055,train,2.1738442451901854
2012-11-22,0.2255586742407112,1.953848,train,0.6438932893065203,train,0.9908385,train,1.171391239614833
2012-11-23,1.621505511220012,1.7452993,train,1.5377317882950192,train,1.2529254,train,1.3758281130707133
2012-11-24,0.866509621020967,1.0855992,train,1.1727499513030957,train,1.2139374,train,1.273396722727882
2012-11-25,0.273804786075814,1.2743385,train,0.7857599748753117,train,1.0819507,train,1.1015078176908202
2012-11-26,0.4551812354605438,1.2554393,train,0.7577155896953367,train,1.2012193,train,1.0299433984543425
2012-11-27,0.0715051871725541,1.9857991,train,0.4595633700813147,train,0.8871552,train,1.249343517323164
2012-11-28,3.4104201622434127,2.1328492,train,2.3572251777907063,train,1.8480865,train,1.2412907665494115
2012-11-29,1.0316460135110912,2.5764236,train,1.2509220184516736,train,1.7724907,train,1.494587130888781
2012-11-30,2.810245645420011,2.3222551,train,2.274805070955177,train,1.5159787,train,0.9897306836849008
2012-12-01,3.16380980877634,2.6511703,train,2.715235094976185,train,2.0463796,train,1.397763758800485
2012-12-02,2.16658407346683,3.2588654,train,1.9798355428552568,train,2.5270498,train,1.7183912566855055
2012-12-03,5.612282722885192,3.0964086,train,4.149581359332786,train,3.8811646,train,1.5124956022779226
2012-12-04,3.11797341553518,3.0956984,train,2.874632649712765,train,2.6278071,train,2.2539835114671343
2012-12-05,1.62487777869892,2.4481568,train,1.782966204389823,train,1.5497438,train,1.6446504842821656
2012-12-06,0.6070363221980483,1.5686269,train,1.243563546118969,train,1.7094401,train,1.4623427656606842
2012-12-07,1.1679481552802404,1.4227637,train,1.375853052545878,train,1.2918066,train,1.4221534140582637
2012-12-08,0.97935908005433,1.6768548,train,1.129394652155371,train,1.1413895,train,1.5956953138905816
2012-12-09,1.897924878520409,1.5120496,train,1.6207684467340748,train,1.2975032,train,1.377016303141623
2012-12-10,0.0219864897938756,1.0642893,train,0.5401502703230634,train,1.0078887,train,1.323316579069113
2012-12-11,2.184509428425193,1.2868581,train,1.9557200102712893,train,1.9563589,train,1.0693717223952997
2012-12-12,2.1483103330072817,1.1016463,train,2.091148412366272,train,1.5381557,train,1.2807819869023234
2012-12-13,2.121513364283465,1.5907189,train,1.9694329649633768,train,1.6542268,train,1.5248440805050991
2012-12-14,1.5771462061658086,1.6626573,train,2.114367059887856,train,1.6110947,train,1.5082176888380134
2012-12-15,2.428957873581937,1.6574745,train,2.2181057467767653,train,2.0475256,train,1.2881848178786506
2012-12-16,0.804003572868862,1.9125807,train,1.2723408304370396,train,1.7935032,train,1.498402511410155
2012-12-17,2.8334693589461923,1.8856112,train,2.1592584568646305,train,1.9591714,train,0.7971915154348153
2012-12-18,3.278982282299084,2.420821,train,2.892251495163281,train,2.8549037,train,1.5485876900594693
2012-12-19,8.19423714863325,3.1494322,train,5.6928635523173,train,3.3660192,train,1.92611631372544
2012-12-20,1.354893055831604,2.595222,train,2.076699188960985,train,1.1061412,train,2.8764173189996347
2012-12-21,2.5212870684230326,1.6756794,train,2.1032264889924304,train,1.1625574,train,1.4829424894997458
2012-12-22,1.546776864235764,1.2156514,train,1.8564161521562577,train,1.4061229,train,1.497785983932045
2012-12-23,0.5260984102605224,0.80409193,train,1.0193864114896556,train,1.0183495,train,1.297174721231131
2012-12-24,0.7481987213567225,0.2824771,train,0.7940260221597386,train,1.1311743,train,1.2513825145321298
2012-12-25,0.3427023693597217,-0.04548816,train,0.6007636185230143,train,1.054481,train,1.5469603576622508
2012-12-26,0.5377638671553141,0.45917645,train,0.6979105132318982,train,0.90553445,train,1.537193940966678
2012-12-27,0.270087942713239,0.6352275,train,0.7866522167596088,train,1.183048,train,1.2650224301051984
2012-12-28,0.7124712072125167,0.5999522,train,0.8474597486040325,train,1.2012029,train,0.8716983525894961
2012-12-29,1.4367236170864364,1.2975283,train,1.1797706138994617,train,1.1566428,train,1.1610198969907168
2012-12-30,1.178763423418022,1.0887918,train,1.19498325968624,train,1.1218095,train,1.030636077344028
2012-12-31,0.5166658047361868,1.3133378,train,0.8755936775604953,train,1.3557504,train,1.058570946454211
2013-01-01,2.6072916123669065,2.0060291,train,2.1805141979325064,train,1.6662778,train,1.1648294828553636
2013-01-02,1.2130911288101696,1.3411431,train,1.832587930159212,train,1.4365644,train,1.168327635619448
2013-01-03,1.960184424159496,2.043433,train,1.8919721543961945,train,1.7858611,train,1.3991898045671245
2013-01-04,0.5785280726581664,1.1279489,train,1.3928513775252938,train,1.2378296,train,1.6524984893004515
2013-01-05,1.4718869122405935,1.2025002,train,1.3864912579975537,train,1.1931635,train,1.2094775586719528
2013-01-06,0.9187181667296956,1.1128851,train,1.1304009485073068,train,0.77890575,train,1.3804558943804195
2013-01-07,0.3418348457667163,0.7529522,train,0.595693313772336,train,0.7444463,train,0.7769189373481153
2013-01-08,1.5073137496165212,1.0905197,train,1.4197506771160793,train,1.0997393,train,1.0344642450642505
2013-01-09,0.1688904302820126,1.2306509,train,0.7103704421192121,train,0.8724694,train,1.5110283355449083
2013-01-10,1.1762864581953858,1.2252649,train,1.198961154557556,train,0.9698926,train,1.003743984675451
2013-01-11,2.4423656261552606,1.0865223,train,1.8520987640130984,train,1.6402155,train,1.0502562259811807
2013-01-12,1.0586812168925368,0.8530736,train,1.294427232458534,train,1.146344,train,0.960213324352585
2013-01-13,0.3008167121720521,0.9983708,train,0.6790130945413358,train,0.7855948,train,0.9698580724362336
2013-01-14,0.7904749729696962,0.6541623,train,0.9168307723888964,train,0.940078,train,1.1046592766047454
2013-01-15,0.523218983030224,0.77144694,train,0.7959987751801876,train,1.2135705,train,1.4813940143923534
2013-01-16,0.3273325344969108,0.8963471,train,0.5518406095499824,train,1.1335634,train,1.396601334881889
2013-01-17,1.6207810226853303,0.796431,train,1.3425886642818066,train,1.0459594,train,0.909973864747352
2013-01-18,0.5131505808142138,1.0488003,train,1.062623904201121,train,1.1699395,train,1.3146624483322065
2013-01-19,0.4176844542173346,0.7267868,train,0.6848285782143926,train,0.7233634,train,0.9150757072136904
2013-01-20,0.8151463531909301,0.69108975,train,0.8793266013297512,train,0.49624014,train,0.8287308791248764
2013-01-21,3.0091765241190065,1.353106,train,2.415921214890723,train,1.8207552,train,1.3595091202912193
2013-01-22,1.6452720912846193,0.91211873,train,1.809054960572792,train,2.028336,train,1.6640036545606696
2013-01-23,1.204027923208075,1.479891,train,1.5142810402333642,train,1.5955852,train,1.567913854564816
2013-01-24,2.593174435883798,1.4378475,train,2.191766148837361,train,1.7268809,train,1.3586075969586435
2013-01-25,1.1870581986984896,1.5164526,train,1.6344902489545767,train,2.0150137,train,1.303849538003444
2013-01-26,0.7804423095839254,1.3703736,train,0.961440326553974,train,0.9532546,train,1.141788186954808
2013-01-27,0.3053142993424305,1.2196244,train,0.5508501554661577,train,0.7867955,train,0.9960758019379709
2013-01-28,0.0042223300842308,1.0510967,train,0.3886170136650035,train,0.696568,train,1.0072567056447514
2013-01-29,0.5354765137660087,1.1399885,train,0.7863741481759592,train,0.3817969,train,1.0362580295107422
2013-01-30,1.4117881545785158,0.91804105,train,1.1720778302499162,train,0.8257711,train,0.9660434919003056
2013-01-31,0.5090796672407707,0.8685103,train,0.8213087494568052,train,1.1341426,train,1.1378076314761385
2013-02-01,0.678198598129227,0.9155144,train,0.822371455161154,train,0.8809865,train,1.0831166474484988
2013-02-02,0.4012892339073828,0.78961504,train,0.6209359138481951,train,0.5801889,train,1.0480792167977788
2013-02-03,1.1859864249411962,0.7066452,train,1.0109922458764615,train,0.8314612,train,0.9489241506649092
2013-02-04,0.8760716148788731,0.5139829,train,0.877020979456513,train,1.0418063,train,1.0307676115031277
2013-02-05,0.2080444578406522,0.9750443,train,0.678890861763486,train,1.1249602,train,1.212432495938668
2013-02-06,1.3629426427482616,0.8558525,train,1.3731780496228876,train,1.0359333,train,1.12815521071531
2013-02-07,1.2748047994639538,0.73608637,train,1.2174216027736575,train,1.0221976,train,1.1915408272654933
2013-02-08,0.5331450339590116,0.7804128,train,0.979237934558124,train,1.3065588,train,1.2385848473948202
2013-02-09,0.0206691907307587,0.71831393,train,0.4843464791650518,train,0.7923924,train,0.9695036720857544
2013-02-10,0.5352860423564291,0.57072973,train,0.6526846333724677,train,0.5297629,train,0.7472650009345514
2013-02-11,0.0841607506336092,0.50356805,train,0.3933577796394282,train,0.8366701,train,0.9634044883010476
2013-02-12,0.3561257325068613,0.5017771,train,0.6165492709116105,train,0.7193591,train,0.9086913245592138
2013-02-13,1.360078230932198,0.45366833,train,1.0996111449980273,train,0.87590384,train,0.8672330676687816
2013-02-14,0.5420067469339145,0.59790415,train,0.8465972607829448,train,1.040615,train,1.1583053512771344
2013-02-15,0.763778944811765,0.74942726,train,0.7889457100346418,train,0.7190302,train,1.166805399207497
2013-02-16,1.2907789945931738,0.7838512,train,1.1742772349886943,train,1.0514897,train,1.187932200762993
