Fecha,Vol. Futuros,typeLSTM,LSTM,typeRandomForest_x,RandomForest,typeRandomForest_y,RandomForest.1,typeXGBoost,XGBoost,typeELM,ELM
2020-10-20,1.090316561,train,0.9197211,train,1.19007035,train,1.131115094,train,1.5276543,train,0.84061021
2020-10-21,0.71753477,train,1.0774148,train,0.908940787,train,1.075768516,train,1.4063983,train,1.183512762
2020-10-22,2.41889906,train,1.3203102,train,2.031652451,train,1.896447244,train,1.4995636,train,1.3228029
2020-10-23,1.036278704,train,1.0191852,train,1.152748761,train,1.078990259,train,1.5749645,train,2.131192627
2020-10-24,0.679977373,train,0.69790757,train,0.768917017,train,0.93665818,train,1.5276543,train,0.978316083
2020-10-25,0.599839862,train,0.5481596,train,0.713725531,train,0.604064482,train,1.6099132,train,0.298103431
2020-10-26,1.069544875,train,0.39219892,train,0.95774382,train,1.167779547,train,1.4995636,train,0.648065826
2020-10-27,0.280899061,train,0.5792027,train,0.522094133,train,0.712458171,train,1.4063983,train,0.489350874
2020-10-28,1.840108537,train,0.56943554,train,1.513774571,train,1.756853377,train,1.4995636,train,0.881163225
2020-10-29,0.381679853,train,0.55576843,train,0.766263829,train,0.485640247,train,1.5276543,train,1.562708955
2020-10-30,0.191387618,train,0.5176496,train,0.849167258,train,0.714195349,train,1.5276543,train,0.426103415
2020-10-31,0.785949901,train,0.55807716,train,0.93645426,train,0.753311515,train,1.5818225,train,0.735872779
2020-11-01,0.788904101,train,0.38599914,train,0.937388037,train,0.850203346,train,1.4995636,train,0.996874642
2020-11-02,0.03042176,train,0.6379292,train,0.410511527,train,0.584987495,train,1.4063983,train,0.618533421
2020-11-03,0.630305117,train,0.5656756,train,0.784406184,train,0.850850491,train,1.4995636,train,0.769323005
2020-11-04,0.435941596,train,0.7716096,train,0.610380483,train,0.736923881,train,1.5276543,train,1.714167699
2020-11-05,2.823829648,train,0.78812474,train,2.058633688,train,2.213401388,train,1.9343938,train,1.871226301
2020-11-06,0.939415081,train,0.8394622,train,1.120177929,train,1.217042644,train,1.6030552,train,2.060924612
2020-11-07,0.027110468,train,0.8482965,train,0.41928714,train,0.500242808,train,1.5105255,train,1.332344938
2020-11-08,0.077666587,train,0.70133996,train,0.450753044,train,0.48881868,train,1.6099132,train,0.495868113
2020-11-09,0.042989258,train,0.71140355,train,0.403282642,train,0.433778332,train,1.5276543,train,0.87067047
2020-11-10,0.420266787,train,1.0222056,train,0.557713394,train,0.454526021,train,1.4063983,train,0.671382452
2020-11-11,1.66362432,train,1.1204016,train,1.40068714,train,1.479162153,train,1.4995636,train,0.356697797
2020-11-12,0.912415089,train,1.0551543,train,1.090126161,train,0.896894665,train,1.4995636,train,1.401728793
2020-11-13,0.775020975,train,1.0753881,train,0.986369119,train,1.055452147,train,1.4995636,train,0.825159227
2020-11-14,1.324186833,train,1.1897002,train,1.187820286,train,1.42171785,train,1.6099132,train,0.781870659
2020-11-15,2.636155283,train,1.3943441,train,1.942790673,train,2.054895422,train,1.4995636,train,1.488245838
2020-11-16,1.732613354,train,1.3828928,train,1.485499163,train,1.503153853,train,1.8316116,train,0.826870708
2020-11-17,0.474445574,train,1.4353719,train,0.73019473,train,0.756765069,train,1.5386162,train,1.498494382
2020-11-18,3.009339187,train,1.5811613,train,2.367281432,train,2.475831517,train,1.5818225,train,1.732888939
2020-11-19,0.748755578,train,1.6082864,train,0.997291231,train,1.058233005,train,1.4817992,train,1.625081344
2020-11-20,4.362326211,train,1.5800647,train,3.002805819,train,3.214163049,train,2.136574,train,1.355858797
2020-11-21,1.915173095,train,1.3427242,train,1.734273692,train,1.982388717,train,1.7596312,train,2.408105744
2020-11-22,0.644617794,train,1.0728502,train,0.710684582,train,0.72111203,train,1.5105255,train,0.582987158
2020-11-23,0.357306944,train,0.817119,train,0.780784621,train,0.569221287,train,1.4886572,train,1.462884177
2020-11-24,1.142367432,train,1.1634268,train,1.137851315,train,0.987769556,train,1.6099132,train,0.949063355
2020-11-25,1.186045091,train,1.245053,train,1.157867432,train,1.224586842,train,1.4063983,train,0.76737902
2020-11-26,2.978095869,train,1.7039242,train,2.434960155,train,2.172188575,train,1.4063983,train,1.604278489
2020-11-27,3.120321831,train,2.1384268,train,2.584105968,train,2.44499746,train,1.9528676,train,2.148717898
2020-11-28,1.964289045,train,1.988074,train,1.880445608,train,1.924256977,train,1.9528676,train,1.7742233
2020-11-29,0.007321593,train,1.738579,train,0.518813089,train,0.428436244,train,1.5386162,train,1.382429663
2020-11-30,2.782054641,train,1.746056,train,2.168393711,train,2.106186853,train,1.5818225,train,1.993236403
2020-12-01,4.273973943,train,1.78478,train,3.269718428,train,3.373803048,train,1.6030552,train,1.749172977
2020-12-02,1.032267231,train,1.3584546,train,1.341796237,train,1.526436961,train,1.4776348,train,1.714301412
2020-12-03,0.682305419,train,1.2279637,train,0.973736891,train,0.835200308,train,1.4173602,train,1.214988886
2020-12-04,1.974313055,train,1.049835,train,1.780140789,train,1.56527037,train,1.5818225,train,2.381716577
2020-12-05,0.73745135,train,0.76712877,train,0.982941288,train,0.790429127,train,1.5276543,train,1.496978225
2020-12-06,0.80486038,train,0.7896307,train,0.805994921,train,0.731019615,train,1.5276543,train,0.671843664
2020-12-07,1.310141811,train,0.9514476,train,1.239511559,train,1.232748206,train,1.6099132,train,0.995389566
2020-12-08,0.128177757,train,1.2444637,train,0.475712837,train,0.384864211,train,1.4995636,train,1.03442837
2020-12-09,1.896608575,train,1.486686,train,1.568291952,train,1.407753457,train,1.4063983,train,1.363668443
2020-12-10,3.127262766,train,1.6658484,train,2.417989879,train,2.533031983,train,1.6099132,train,1.848489743
2020-12-11,0.462866385,train,1.7309779,train,0.826902679,train,0.882577115,train,1.6030552,train,1.66434129
2020-12-12,1.058580258,train,1.4166385,train,1.16645155,train,0.965610386,train,1.5386162,train,0.498011176
2020-12-13,1.790668538,train,1.3504912,train,1.523573942,train,1.550408568,train,1.6099132,train,1.885961498
2020-12-14,0.818996812,train,1.0668119,train,0.84573609,train,0.850291366,train,1.4063983,train,0.996644431
2020-12-15,0.364889924,train,1.1311202,train,0.611378881,train,0.680827294,train,1.5276543,train,1.10849312
2020-12-16,1.57167041,train,1.1794108,train,1.472594909,train,1.556647385,train,1.6099132,train,1.503203338
2020-12-17,8e-06,train,1.0108865,train,0.495635315,train,0.472788651,train,1.5276543,train,1.290662762
2020-12-18,1.085437793,train,1.0091523,train,1.070809042,train,1.074321721,train,1.4063983,train,0.888135735
2020-12-19,0.271306432,train,1.1426145,train,0.586678746,train,0.74663126,train,1.6099132,train,1.30967599
2020-12-20,0.394192533,train,1.238687,train,0.589631858,train,0.60382994,train,1.4995636,train,0.938918344
2020-12-21,0.360985811,train,0.9982334,train,0.606592771,train,0.60257639,train,1.4063983,train,0.784113444
2020-12-22,0.080482902,train,1.2130842,train,0.450577837,train,0.429314391,train,1.5276543,train,1.136074625
2020-12-23,0.281407221,train,1.3509773,train,0.701607906,train,0.610670829,train,1.4995636,train,0.981702195
2020-12-24,1.117776109,train,0.8389638,train,1.15967468,train,1.417063004,train,1.4995636,train,1.233994371
2020-12-25,0.22572946,train,0.37311816,train,0.621600918,train,0.405948555,train,1.4995636,train,1.625723308
2020-12-26,1.22769916,train,0.52059263,train,1.212885764,train,1.04300017,train,1.4995636,train,0.938781089
2020-12-27,1.032187374,train,0.81763715,train,1.025889161,train,1.161851665,train,1.4995636,train,1.22364309
2020-12-28,0.399700011,train,1.0086125,train,0.688581077,train,0.692781391,train,1.4995636,train,1.256778606
2020-12-29,1.648286497,train,1.1878597,train,1.439780843,train,1.686644218,train,1.6815445,train,1.655636597
2020-12-30,7.97e-06,train,1.0768248,train,0.430083242,train,0.403089639,train,1.4995636,train,1.275077924
2020-12-31,2.247285585,train,1.1239879,train,1.778056483,train,1.706178254,train,1.4995636,train,0.141683766
2021-01-01,1.036149252,train,1.0857116,train,1.193442425,train,1.252189134,train,1.6030552,train,0.565960753
2021-01-02,0.586281029,train,1.210774,train,0.828256251,train,1.247230955,train,1.4995636,train,1.005418363
2021-01-03,1.227453716,train,1.5098648,train,1.182927604,train,1.14973692,train,1.4886572,train,1.004898771
2021-01-04,0.873395403,train,1.5028818,train,0.974482144,train,0.977593705,train,1.4995636,train,1.475016191
2021-01-05,0.835825761,train,1.492911,train,1.040227867,train,0.832529364,train,1.5276543,train,0.81128212
2021-01-06,3.414965985,train,1.292774,train,2.610999649,train,2.758542943,train,2.0166526,train,1.592598153
2021-01-07,0.165289294,train,1.0627474,train,0.887795494,train,0.903072572,train,1.2759807,train,1.368995249
2021-01-08,2.124262884,train,1.0821916,train,1.732064587,train,1.735051319,train,1.5105255,train,1.102778014
2021-01-09,0.491212795,train,1.0855324,train,0.800376398,train,0.7189338,train,1.5749645,train,1.881519246
2021-01-10,0.967403888,train,1.1468699,train,1.005984662,train,0.86566259,train,1.5276543,train,0.659163933
2021-01-11,1.359471301,train,0.68752027,train,1.147100865,train,1.180736525,train,1.4886572,train,0.819639632
2021-01-12,0.041177682,train,1.4176786,train,0.510803046,train,0.494692219,train,1.5276543,train,1.825086895
2021-01-13,3.122086134,train,1.6738915,train,2.609716699,train,2.622613921,train,1.5276543,train,1.898828847
2021-01-14,1.662746146,train,1.7731779,train,1.585508774,train,1.652384974,train,1.9528676,train,2.963880203
2021-01-15,0.626225138,train,1.6200912,train,0.892414169,train,0.816630546,train,2.136574,train,2.064904535
2021-01-16,0.557095986,train,1.5450507,train,0.820986877,train,0.842521283,train,1.6099132,train,1.9472616
2021-01-17,0.316738917,train,1.4304436,train,0.591862556,train,0.917701871,train,1.6099132,train,0.693106285
2021-01-18,0.312651049,train,1.2553898,train,0.529268973,train,0.439022739,train,1.4063983,train,0.693332708
2021-01-19,1.344579948,train,0.8263743,train,1.221876088,train,1.180675116,train,1.4063983,train,1.004709726
2021-01-20,1.54550332,train,1.3128672,train,1.250197279,train,1.348962796,train,1.4995636,train,1.317217476
2021-01-21,0.993451445,train,0.9960458,train,1.209474074,train,1.028252417,train,1.4995636,train,1.624090848
2021-01-22,1.916226298,train,1.0744642,train,1.657374782,train,1.594063248,train,1.5818225,train,1.748012418
2021-01-23,1.403801103,train,1.2904166,train,1.299633056,train,1.455597456,train,1.5818225,train,1.848227978
2021-01-24,0.004835815,train,1.0275236,train,0.361898933,train,0.466529779,train,1.4063983,train,0.734347259
2021-01-25,0.751975566,train,1.0213675,train,0.83871276,train,0.871008667,train,1.4886572,train,1.162975714
2021-01-26,1.009090298,train,1.1629577,train,1.006562096,train,1.078936427,train,1.5818225,train,1.265054246
2021-01-27,0.800004267,train,1.2720646,train,1.059033535,train,1.107250318,train,1.4063983,train,1.451482283
2021-01-28,1.202419297,train,1.0631545,train,1.091782787,train,1.1683204,train,1.4063983,train,0.833035044
2021-01-29,0.850379694,train,0.8708579,train,0.851310069,train,0.970135054,train,1.4995636,train,1.15466191
2021-01-30,0.793023577,train,1.0390397,train,0.914205878,train,0.921545347,train,1.4995636,train,1.372151045
2021-01-31,1.208304852,train,0.5657152,train,1.140777501,train,1.136014128,train,1.5818225,train,1.14346361
2021-02-01,0.068122835,train,0.82031685,train,0.415488696,train,0.503713628,train,1.4995636,train,1.154460034
2021-02-02,1.567871313,train,0.6653279,train,1.37613212,train,1.435982693,train,1.4995636,train,1.24261313
2021-02-03,0.444714701,train,0.3473645,train,0.700231048,train,0.686892141,train,1.5818225,train,1.672138502
2021-02-04,0.080645166,train,0.17900603,train,0.460439697,train,0.434112781,train,1.5276543,train,0.715729784
2021-02-05,0.362100577,train,0.2726677,train,0.608469004,train,0.620860685,train,1.5818225,train,1.20879533
2021-02-06,0.222743782,train,0.26501876,train,0.530200441,train,0.804635055,train,1.5276543,train,0.765515793
2021-02-07,0.115931441,train,0.79282516,train,0.484720206,train,0.402829834,train,1.4063983,train,0.753610793
2021-02-08,0.42861471,train,0.8529075,train,0.581787564,train,0.540022367,train,1.4995636,train,0.317021504
2021-02-09,0.930992355,train,0.7814149,train,0.946652037,train,0.927411186,train,1.4995636,train,0.880284054
2021-02-10,1.51611181,train,0.8762614,train,1.226586748,train,1.375120809,train,1.5276543,train,0.903410363
2021-02-11,0.082542308,train,0.79083985,train,0.484186961,train,0.356371682,train,1.4995636,train,0.693829803
2021-02-12,0.041262637,train,0.69558436,train,0.499842441,train,0.423687752,train,1.4995636,train,0.608624458
2021-02-13,0.224627882,train,0.6083167,train,0.488417951,train,0.654727288,train,1.5818225,train,1.058627793
2021-02-14,0.624944327,train,0.7574521,train,0.707227014,train,0.823069607,train,1.4995636,train,0.589533043
2021-02-15,0.851128578,train,0.8937977,train,0.792198963,train,0.902677599,train,1.5276543,train,0.703891575
2021-02-16,0.906371513,train,1.0500441,train,0.88183091,train,0.936101888,train,1.4995636,train,1.094841454
2021-02-17,1.079794535,train,0.9034857,train,1.04201848,train,1.110838727,train,1.4995636,train,0.788246277
2021-02-18,1.500225531,train,1.2631671,train,1.270249559,train,1.198735489,train,1.4995636,train,0.915101044
2021-02-19,0.078400631,train,1.1943744,train,0.538021028,train,0.436402655,train,1.4995636,train,1.203041163
2021-02-20,0.317166385,train,1.1307847,train,0.631646887,train,0.56918858,train,1.4995636,train,1.378660261
2021-02-21,1.489822096,train,1.2121354,train,1.408410972,train,1.42776886,train,1.5818225,train,1.200926499
2021-02-22,2.754062644,train,1.536311,train,2.073498323,train,2.178476959,train,1.5276543,train,0.924750494
2021-02-23,2.515855964,train,1.8271114,train,2.094389796,train,2.002436121,train,1.6030552,train,1.627481289
2021-02-24,0.880739638,train,1.9930431,train,1.118919621,train,1.188901652,train,1.5506229,train,1.926800816
2021-02-25,2.58337088,train,2.062829,train,2.02258182,train,1.899975364,train,1.869155,train,1.370380058
2021-02-26,1.702631241,train,1.8709366,train,1.505263963,train,1.52820265,train,1.4817992,train,1.53967429
2021-02-27,1.166490323,train,1.2382373,train,0.958332232,train,1.071258766,train,1.6085787,train,1.174964838
2021-02-28,0.12835725,train,0.9999579,train,0.460362129,train,0.521956989,train,1.4886572,train,1.557816835
2021-03-01,0.211883203,train,0.7021077,train,0.492399325,train,0.539068327,train,1.6099132,train,1.431895561
2021-03-02,1.453351462,train,1.0959548,train,1.320939244,train,1.297932021,train,1.5276543,train,1.45243948
2021-03-03,1.551005179,train,1.4670448,train,1.38579399,train,1.425412491,train,1.4063983,train,1.395161336
2021-03-04,2.119131506,train,1.3302512,train,1.766161085,train,2.001077874,train,1.4995636,train,1.196189121
2021-03-05,0.272214829,train,0.16701858,train,0.708810571,train,0.800294584,train,1.5749645,train,1.526915347
2021-03-06,0.424681418,train,0.63376474,train,0.669984913,train,0.881070394,train,1.6099132,train,1.421830665
2021-03-07,0.0203514,train,0.61781067,train,0.506906403,train,0.42924961,train,1.4886572,train,1.206958641
2021-03-08,0.171591356,train,0.45444846,train,0.55280445,train,0.68271611,train,1.4063983,train,1.575310994
2021-03-09,0.116301622,train,0.12160699,train,0.532774543,train,0.547409973,train,1.4063983,train,0.464436394
2021-03-10,0.348499869,train,0.8457356,train,0.781903169,train,0.95657903,train,1.4995636,train,1.091217079
2021-03-11,1.876371344,train,0.84040135,train,1.588577173,train,1.820691233,train,1.5276543,train,2.018166606
2021-03-12,0.491959365,train,0.8504367,train,0.743167774,train,0.697889435,train,1.5276543,train,1.881464893
2021-03-13,0.643016747,train,1.125221,train,0.922389857,train,0.936275617,train,1.5276543,train,1.182622549
2021-03-14,0.62469432,train,1.3410729,train,0.916049511,train,0.657932479,train,1.6099132,train,0.778877739
2021-03-15,0.509844613,train,1.4496843,train,0.789186244,train,0.732154761,train,1.5276543,train,1.18529992
2021-03-16,1.771959652,train,1.8169146,train,1.596440799,train,1.494502363,train,1.5276543,train,1.164372328
2021-03-17,0.712547549,train,2.2641096,train,1.089262993,train,1.500345735,train,1.5276543,train,1.94559041
2021-03-18,4.976919049,train,2.478949,train,3.465469679,train,3.855962858,train,1.5276543,train,1.84486216
2021-03-19,0.75442089,train,1.8303572,train,1.288497508,train,1.130102742,train,1.4932114,train,2.700287802
2021-03-20,1.753258595,train,1.5874913,train,1.361275265,train,1.446808775,train,1.7298347,train,1.270244334
2021-03-21,1.758523886,train,1.5196265,train,1.624980392,train,1.842699795,train,1.6099132,train,1.884482772
2021-03-22,0.127828789,train,1.4035347,train,0.424127295,train,0.434753343,train,1.5276543,train,2.090492676
2021-03-23,1.940301461,train,1.4267857,train,1.642455759,train,1.707098132,train,1.6099132,train,1.331351346
2021-03-24,0.865806274,train,1.5048239,train,0.933081591,train,0.828060285,train,1.6099132,train,1.537054043
2021-03-25,0.079020154,train,0.7091009,train,0.460598858,train,0.531387951,train,1.4063983,train,0.829288033
2021-03-26,1.489639463,train,0.92934644,train,1.411209968,train,1.478961002,train,1.6099132,train,0.908436579
2021-03-27,1.291579987,train,1.1760062,train,1.337310297,train,1.179709395,train,1.5276543,train,1.802202289
2021-03-28,0.071815372,train,1.3572502,train,0.489258694,train,0.253277239,train,1.5276543,train,1.435599722
2021-03-29,2.354584072,train,1.5063834,train,1.955732816,train,1.779189922,train,1.6099132,train,1.160466637
2021-03-30,3.565368626,train,1.5587794,train,2.937612935,train,2.989204211,train,2.2098477,train,2.274164535
2021-03-31,0.731413257,train,1.5943794,train,1.163002682,train,1.422119843,train,1.2759807,train,1.397421374
2021-04-01,1.550418654,train,1.4608717,train,1.487589167,train,1.677049356,train,1.7298347,train,1.692843503
2021-04-02,2.094020224,train,1.3938357,train,1.84477725,train,1.612820629,train,1.6099132,train,2.228458161
2021-04-03,1.061279627,train,1.4232621,train,1.089803822,train,1.043618169,train,1.6030552,train,1.596993417
2021-04-04,0.639911885,train,1.1839514,train,0.771204474,train,1.005025791,train,1.6099132,train,0.894408847
2021-04-05,2.925729124,train,1.0615584,train,2.350712436,train,2.040061603,train,1.6099132,train,1.580726448
2021-04-06,3.816490493,train,1.0998461,train,3.117965464,train,2.872340865,train,1.6030552,train,2.161788461
2021-04-07,0.078864357,train,1.1016254,train,0.55261346,train,1.066009668,train,1.2759807,train,2.210654208
2021-04-08,0.864105927,train,0.7561235,train,0.974915606,train,0.962981849,train,1.701744,train,1.32400483
2021-04-09,0.470404631,train,0.74175286,train,0.756047183,train,0.75870373,train,1.6099132,train,1.766502884
2021-04-10,0.463051525,train,0.72896016,train,0.658672915,train,0.80908346,train,1.5276543,train,0.982772271
2021-04-11,0.212509817,train,0.7643887,train,0.524234822,train,0.441623893,train,1.5276543,train,1.245079229
2021-04-12,0.916297055,train,0.85916936,train,0.909318274,train,0.989441852,train,1.5276543,train,1.56485485
2021-04-13,1.510778299,train,1.201092,train,1.306477519,train,1.330271615,train,1.5276543,train,1.600745311
2021-04-14,1.564021963,train,1.2642287,train,1.37696278,train,1.356976884,train,1.4995636,train,1.788785477
2021-04-15,0.453172981,train,1.3127424,train,0.606205356,train,0.709895065,train,1.4995636,train,1.306698492
2021-04-16,2.71164218,train,1.2489127,train,2.047326484,train,2.185112352,train,1.5818225,train,1.320076407
2021-04-17,1.663774831,train,1.2060769,train,1.553642229,train,1.502047185,train,1.7261105,train,1.286373122
2021-04-18,0.350148028,train,1.0875145,train,0.583488348,train,0.654621362,train,1.5386162,train,1.268616626
2021-04-19,1.85416866,train,1.0653098,train,1.575024176,train,1.585550393,train,1.6099132,train,1.111288582
2021-04-20,1.982527761,train,1.0904249,train,1.731678598,train,1.654925594,train,1.6099132,train,1.412852068
2021-04-21,0.18892883,train,1.0586674,train,0.638498302,train,0.580798959,train,1.5276543,train,1.135225786
2021-04-22,1.576017611,train,0.98632175,train,1.469345717,train,1.422127183,train,1.6099132,train,1.06385384
2021-04-23,1.880933196,train,1.0955169,train,1.700433644,train,1.756402154,train,1.6099132,train,1.150197733
2021-04-24,1.173268625,train,1.0733536,train,1.073495453,train,1.165741157,train,1.5276543,train,0.869350057
2021-04-25,0.944641547,train,1.1361446,train,1.200081097,train,0.92729395,train,1.6099132,train,1.455031988
2021-04-26,1.400040541,train,0.9809302,train,1.327781838,train,1.268061757,train,1.5818225,train,1.399800084
2021-04-27,1.81759635,train,0.97195363,train,1.698037233,train,1.732423343,train,1.6099132,train,1.265741736
2021-04-28,0.034644033,train,1.0399543,train,0.473931066,train,0.492950871,train,1.5276543,train,1.579421447
2021-04-29,2.030171232,train,1.0610573,train,1.658610232,train,1.883604993,train,1.6099132,train,1.106236465
2021-04-30,1.03075375,train,1.218687,train,1.261911796,train,1.348470261,train,1.6030552,train,2.406488242
2021-05-01,0.084765715,train,1.3840305,train,0.432443939,train,0.795186646,train,1.5276543,train,1.934814143
2021-05-02,0.013030829,train,1.3693403,train,0.487428551,train,0.655716758,train,1.4886572,train,1.193077134
2021-05-03,0.763349789,train,1.2485952,train,0.963326626,train,0.913385755,train,1.4995636,train,0.987838636
2021-05-04,0.108049713,train,1.3417864,train,0.351881437,train,0.439679403,train,1.4063983,train,1.414510444
2021-05-05,6.683070848,train,1.445714,train,4.96936111,train,3.906848638,train,2.427921,train,0.934049009
2021-05-06,3.311560878,train,1.528004,train,3.232652799,train,3.107310799,train,2.7947228,train,2.658384119
2021-05-07,0.784830713,train,1.4598236,train,1.083455964,train,1.211429549,train,1.5464911,train,1.74422728
2021-05-08,1.592088361,train,1.3166962,train,1.450126046,train,1.211795132,train,1.5105255,train,1.763698747
2021-05-09,1.231224404,train,1.2862952,train,1.33390787,train,1.254848771,train,1.5818225,train,1.568035897
2021-05-10,0.311322008,train,1.2491689,train,0.545077133,train,0.602333718,train,1.4063983,train,1.163632721
2021-05-11,0.203045755,train,1.3912263,train,0.573071444,train,0.639225244,train,1.6099132,train,0.740213508
2021-05-12,1.464354449,train,1.5230516,train,1.498341346,train,1.397828348,train,1.5818225,train,1.526574648
2021-05-13,0.068634183,train,1.4256345,train,0.489343537,train,0.72177394,train,1.5276543,train,1.456994491
2021-05-14,0.965857802,train,1.4067035,train,0.97599913,train,1.010894686,train,1.5276543,train,0.924558
2021-05-15,1.630195862,train,1.5694829,train,1.533495691,train,1.489361035,train,1.6099132,train,1.40311141
2021-05-16,0.468431039,train,1.8674616,train,0.67977043,train,0.556797235,train,1.5276543,train,0.996845778
2021-05-17,2.617210604,train,1.8724033,train,2.09682942,train,2.199997027,train,1.5276543,train,1.298247917
2021-05-18,4.583012254,train,1.8452983,train,3.580925801,train,3.112562078,train,2.2098477,train,2.233591567
2021-05-19,0.561514256,train,1.6984483,train,0.977610137,train,0.741039879,train,1.2759807,train,2.251152395
2021-05-20,6.62e-06,train,1.1536282,train,0.420207171,train,0.577661809,train,1.4173602,train,1.047277295
2021-05-21,0.564691751,train,1.0328804,train,0.885136365,train,0.808904816,train,1.6099132,train,1.75147057
2021-05-22,0.507531589,train,1.1297176,train,0.745623207,train,0.747556343,train,1.5276543,train,1.375959072
2021-05-23,0.188628382,train,1.2912658,train,0.436739813,train,0.438912172,train,1.4063983,train,1.063706762
2021-05-24,0.039383298,train,1.2896439,train,0.405222423,train,0.27660742,train,1.5276543,train,0.910469964
2021-05-25,1.001677824,train,1.3770301,train,1.071953906,train,1.104911092,train,1.5276543,train,0.933397356
2021-05-26,3.396799465,train,1.4644375,train,2.620294944,train,2.493274766,train,1.4995636,train,0.868526425
2021-05-27,0.2250443,train,1.6638558,train,0.975863186,train,1.089480479,train,1.2759807,train,1.806996386
2021-05-28,4.407386271,train,1.8295668,train,3.340496012,train,2.944520577,train,2.4619477,train,1.8608722
2021-05-29,2.290697881,train,1.9444984,train,2.21283136,train,2.562075515,train,2.0714772,train,2.547450968
2021-05-30,0.608386591,train,1.8929313,train,1.122796388,train,0.803116032,train,1.7261105,train,0.970036153
2021-05-31,1.654822952,train,1.859768,train,1.678165969,train,1.684599074,train,1.6099132,train,2.075243689
2021-06-01,0.831450615,train,1.7743393,train,1.047693032,train,1.118388176,train,1.6099132,train,1.521119031
2021-06-02,0.062073248,train,1.7365377,train,0.731062584,train,0.507512857,train,1.4063983,train,0.952551875
2021-06-03,2.227543084,train,1.8268405,train,1.88061674,train,1.868582182,train,1.8537484,train,1.205247931
2021-06-04,2.537332675,train,1.877308,train,2.204594713,train,2.060100344,train,1.6030552,train,2.419906948
2021-06-05,1.461053758,train,1.8587787,train,1.453018341,train,1.198850269,train,1.7261105,train,1.247637559
2021-06-06,0.701874353,train,1.9956783,train,0.791056657,train,0.944742589,train,1.5105255,train,0.660500851
2021-06-07,1.691442216,train,2.1901808,train,1.677095007,train,1.615634506,train,1.5818225,train,0.908547772
2021-06-08,1.541638209,train,2.3742483,train,1.411658015,train,1.470806987,train,1.4886572,train,1.553402688
2021-06-09,0.317561397,train,2.3769817,train,0.933931036,train,0.75675992,train,1.4063983,train,1.358266183
2021-06-10,0.949674754,train,2.4020379,train,1.100641909,train,1.048744242,train,1.6099132,train,1.469186742
2021-06-11,0.790767999,train,2.3956063,train,1.237000292,train,0.918479509,train,1.5818225,train,1.370594474
2021-06-12,0.445081767,train,2.139491,train,0.757786571,train,0.782920454,train,1.5276543,train,0.517582411
2021-06-13,0.298127765,train,2.1935623,train,0.784378551,train,0.66281006,train,1.4063983,train,0.955538667
2021-06-14,1.40741099,train,1.9161831,train,1.282389818,train,1.106210289,train,1.4995636,train,0.790484451
2021-06-15,1.899827858,train,1.9807074,train,1.608919922,train,1.572722401,train,1.4995636,train,0.898260647
2021-06-16,1.411942681,train,2.0043488,train,1.431793976,train,1.375449568,train,1.4995636,train,1.765559325
2021-06-17,2.509210548,train,2.1096923,train,2.163238918,train,2.012320755,train,1.5818225,train,1.440621461
2021-06-18,0.233762003,train,2.177717,train,1.012484074,train,0.50588628,train,1.5749645,train,2.169482192
2021-06-19,1.23152473,train,2.0508564,train,1.185097164,train,1.275684,train,1.4173602,train,1.276534706
2021-06-20,0.707059478,train,2.0207283,train,0.926397496,train,0.774554397,train,1.4886572,train,0.972312123
2021-06-21,0.317374176,train,1.727376,train,0.581441079,train,0.522493006,train,1.4063983,train,0.201039732
2021-06-22,0.724640852,train,1.499497,train,0.927330865,train,0.889615967,train,1.4886572,train,0.386268598
2021-06-23,1.248373637,train,1.4708657,train,1.265492341,train,1.227075684,train,1.4995636,train,1.411757085
2021-06-24,0.490919003,train,1.4396696,train,0.887557428,train,0.835434912,train,1.5276543,train,1.266341761
2021-06-25,3.132825233,train,1.3144382,train,2.751546736,train,2.336399371,train,1.4995636,train,0.979074034
2021-06-26,2.785656981,train,1.491589,train,2.335388851,train,2.280255514,train,2.2098477,train,0.991443195
2021-06-27,1.032661687,train,1.691804,train,1.128066766,train,1.04989938,train,1.6030552,train,1.011745673
2021-06-28,0.688172668,train,1.2192961,train,0.93795395,train,1.225296097,train,1.4173602,train,1.578535455
2021-06-29,1.584130036,train,1.3536025,train,1.457634506,train,1.529698403,train,1.6099132,train,1.716783992
2021-06-30,0.219401436,train,1.652869,train,0.643247072,train,0.883200509,train,1.5276543,train,1.121440524
2021-07-01,2.124703361,train,1.6949766,train,1.783753637,train,1.674292876,train,1.5276543,train,1.010406973
2021-07-02,2.236359609,train,1.581668,train,2.204156765,train,2.02983265,train,2.0220177,train,2.189509587
2021-07-03,1.735358202,train,1.5832144,train,1.611797855,train,1.504141135,train,1.6030552,train,1.859678594
2021-07-04,1.176412141,train,1.6603557,train,1.089787756,train,1.300372821,train,1.6099132,train,1.079992496
2021-07-05,0.491838651,train,1.7378789,train,0.820804237,train,0.986541848,train,1.6099132,train,1.028185964
2021-07-06,0.30800485,train,1.6843079,train,0.918795405,train,0.692305384,train,1.6099132,train,1.663020854
2021-07-07,1.243086728,train,1.5887151,train,1.197036669,train,1.085255319,train,1.6099132,train,1.663075356
2021-07-08,1.524217713,train,1.5563905,train,1.263344621,train,1.264503991,train,1.5276543,train,1.19856807
2021-07-09,0.494479333,train,1.5026454,train,0.797360244,train,0.560878605,train,1.4995636,train,1.068122831
