,TIMESTAMP_UTC,COUNTRY_CODE,COUNTRY_NAME,TOTAL_CASES,CASES_DAILY,TOTAL_RECOVERED,RECOVERED_DAILY,TOTAL_DEATHS,DEATHS_DAILY,PANIC_INDEX,MEDIA_HYPE_INDEX,FAKE_NEWS_INDEX,SENTIMENT_INDEX,INFODEMIC_INDEX,MEDIA_COVERAGE_INDEX
124065,2020-12-06 00:00:00.000,CO,Colombia,1371103.0,8854.0,1257410.0,7708.0,37808.0,175.0,3.42,26.58,1.32,3.81,48.65,26.53
124280,2020-12-05 00:00:00.000,CO,Colombia,1362249.0,9642.0,1249702.0,8712.0,37633.0,166.0,0.81,37.82,0.67,2.96,54.55,44.86
124495,2020-12-04 00:00:00.000,CO,Colombia,1352607.0,9285.0,1240990.0,7875.0,37467.0,162.0,2.52,40.54,0.78,2.75,43.82,55.92
124710,2020-12-03 00:00:00.000,CO,Colombia,1343322.0,9233.0,1233115.0,7480.0,37305.0,188.0,3.74,46.88,0.1,-12.79,51.09,52.49
124925,2020-12-02 00:00:00.000,CO,Colombia,1334089.0,9297.0,1225635.0,7988.0,37117.0,183.0,1.84,47.83,1.58,-4.67,56.41,56.84
125140,2020-12-01 00:00:00.000,CO,Colombia,1324792.0,7986.0,1217647.0,7158.0,36934.0,168.0,3.41,55.43,0.38,-13.5,54.41,62.83
125355,2020-11-30 00:00:00.000,CO,Colombia,1316806.0,8430.0,1210489.0,6037.0,36766.0,182.0,3.78,34.87,,-1.05,45.0,36.91
125570,2020-11-29 00:00:00.000,CO,Colombia,1308376.0,8763.0,1204452.0,7248.0,36584.0,183.0,2.6,47.4,,-3.41,50.0,56.39
125785,2020-11-28 00:00:00.000,CO,Colombia,1299613.0,9103.0,1197204.0,7705.0,36401.0,187.0,1.83,32.21,0.42,-3.7,55.22,33.33
126000,2020-11-27 00:00:00.000,CO,Colombia,1290510.0,10023.0,1189499.0,7746.0,36214.0,195.0,0.37,25.83,3.57,-4.69,53.09,22.1
126215,2020-11-26 00:00:00.000,CO,Colombia,1280487.0,9496.0,1181753.0,6794.0,36019.0,159.0,1.73,23.15,0.31,5.35,54.65,24.97
126430,2020-11-25 00:00:00.000,CO,Colombia,1270991.0,8497.0,1174959.0,7102.0,35860.0,183.0,1.25,46.14,0.1,-4.09,52.27,48.56
126645,2020-11-24 00:00:00.000,CO,Colombia,1262494.0,7515.0,1167857.0,8960.0,35677.0,198.0,26.22,78.94,0.73,-2.4,48.89,67.11
126860,2020-11-23 00:00:00.000,CO,Colombia,1254979.0,6562.0,1158897.0,7965.0,35479.0,192.0,10.85,38.89,,-3.77,51.06,39.01
127075,2020-11-22 00:00:00.000,CO,Colombia,1248417.0,7924.0,1150932.0,6009.0,35287.0,183.0,3.75,50.33,0.88,-0.38,62.32,58.52
127290,2020-11-21 00:00:00.000,CO,Colombia,1240493.0,7049.0,1144923.0,6342.0,35104.0,175.0,2.42,49.09,0.55,6.02,59.18,56.43
127505,2020-11-20 00:00:00.000,CO,Colombia,1233444.0,7954.0,1138581.0,6188.0,34929.0,168.0,5.75,50.03,0.91,2.06,56.44,56.14
127720,2020-11-19 00:00:00.000,CO,Colombia,1225490.0,7487.0,1132393.0,7209.0,34761.0,198.0,2.42,32.74,1.83,-9.79,48.42,37.29
127935,2020-11-18 00:00:00.000,CO,Colombia,1218003.0,6875.0,1125184.0,6282.0,34563.0,182.0,2.02,69.77,0.07,-2.4,47.06,70.47
128150,2020-11-17 00:00:00.000,CO,Colombia,1211128.0,5911.0,1118902.0,7035.0,34381.0,158.0,6.01,44.3,0.07,-7.14,46.99,66.84
128365,2020-11-16 00:00:00.000,CO,Colombia,1205217.0,6471.0,1111867.0,6911.0,34223.0,192.0,6.64,33.2,0.08,-9.43,47.73,39.69
128579,2020-11-15 00:00:00.000,CO,Colombia,1198746.0,7112.0,1104956.0,7380.0,34031.0,202.0,1.37,44.44,0.14,-13.9,43.48,58.2
128794,2020-11-14 00:00:00.000,CO,Colombia,1191634.0,8937.0,1097576.0,8236.0,33829.0,160.0,0.88,49.08,0.27,-18.56,41.67,65.94
129009,2020-11-13 00:00:00.000,CO,Colombia,1182697.0,8685.0,1089340.0,7649.0,33669.0,178.0,5.5,36.51,1.01,-11.03,58.44,31.8
129224,2020-11-12 00:00:00.000,CO,Colombia,1174012.0,8686.0,1081691.0,11268.0,33491.0,179.0,12.35,61.53,0.23,-5.96,46.34,72.98
129439,2020-11-11 00:00:00.000,CO,Colombia,1165326.0,9970.0,1070423.0,89557.0,33312.0,184.0,0.45,47.07,0.45,-11.46,46.84,54.82
129654,2020-11-10 00:00:00.000,CO,Colombia,1155356.0,6292.0,980866.0,0.0,33128.0,154.0,1.85,64.06,0.08,-8.34,62.9,78.08
129869,2020-11-09 00:00:00.000,CO,Colombia,1149064.0,5177.0,1047017.0,8935.0,32974.0,183.0,2.56,73.76,0.68,-8.17,51.02,78.47
130084,2020-11-08 00:00:00.000,CO,Colombia,1143887.0,7440.0,1038082.0,9000.0,32791.0,196.0,1.73,18.42,0.87,-2.52,52.63,18.16
130299,2020-11-07 00:00:00.000,CO,Colombia,1136447.0,8714.0,1029082.0,8819.0,32595.0,190.0,1.16,38.97,0.53,-6.47,36.47,50.63
130514,2020-11-06 00:00:00.000,CO,Colombia,1127733.0,9756.0,1020263.0,9097.0,32405.0,196.0,1.23,41.33,0.61,-13.21,67.09,48.13
130729,2020-11-05 00:00:00.000,CO,Colombia,1117977.0,9891.0,1011166.0,8964.0,32209.0,196.0,1.69,28.51,0.51,-15.62,45.83,35.16
130943,2020-11-04 00:00:00.000,CO,Colombia,1108086.0,8694.0,1002202.0,8325.0,32013.0,166.0,3.4,37.76,1.43,-15.63,54.1,35.78
131158,2020-11-03 00:00:00.000,CO,Colombia,1099392.0,6136.0,993877.0,8081.0,31847.0,194.0,1.99,34.07,0.32,-16.46,62.67,43.5
131373,2020-11-02 00:00:00.000,CO,Colombia,1093256.0,10489.0,985796.0,8425.0,31653.0,0.0,3.42,77.52,2.44,-13.47,51.67,84.37
131588,2020-11-01 00:00:00.000,CO,Colombia,1082767.0,8958.0,977371.0,8444.0,31796.0,198.0,0.48,80.14,0.33,-16.36,55.93,76.81
131803,2020-10-31 00:00:00.000,CO,Colombia,1073809.0,20687.0,968927.0,873057.0,31598.0,177.0,0.84,49.32,1.35,-15.08,50.0,49.82
132018,2020-10-30 00:00:00.000,CO,Colombia,1053122.0,5067.0,95870.0,0.0,31421.0,495.0,1.67,47.31,0.83,-15.36,54.02,53.22
132233,2020-10-29 00:00:00.000,CO,Colombia,1048055.0,6119.0,950348.0,8474.0,30926.0,173.0,2.02,39.85,1.13,-14.61,51.47,50.0
132448,2020-10-28 00:00:00.000,CO,Colombia,1041936.0,8718.0,941874.0,8992.0,30753.0,188.0,1.82,39.79,0.86,-10.52,50.82,37.17
132663,2020-10-27 00:00:00.000,CO,Colombia,1033218.0,8166.0,932882.0,8838.0,30565.0,217.0,1.5,45.03,0.14,-8.52,51.65,53.93
132878,2020-10-26 00:00:00.000,CO,Colombia,1025052.0,9167.0,924044.0,16665.0,30348.0,348.0,0.56,85.58,0.16,-11.84,52.94,85.71
133093,2020-10-25 00:00:00.000,CO,Colombia,1015885.0,8174.0,907379.0,0.0,30000.0,0.0,0.46,60.81,0.37,-11.84,43.75,72.24
133308,2020-10-24 00:00:00.000,CO,Colombia,1007711.0,8769.0,907379.0,5727.0,30000.0,198.0,2.71,37.57,0.65,-7.38,54.93,37.85
133523,2020-10-23 00:00:00.000,CO,Colombia,998942.0,8569.0,901652.0,7842.0,29802.0,165.0,0.84,39.95,0.5,-1.98,53.09,49.02
133738,2020-10-22 00:00:00.000,CO,Colombia,990373.0,8673.0,893810.0,8915.0,29637.0,173.0,1.41,43.49,1.04,-5.57,58.97,56.89
133952,2020-10-21 00:00:00.000,CO,Colombia,981700.0,7561.0,884895.0,8164.0,29464.0,192.0,2.42,80.44,1.19,-7.52,65.85,79.82
134167,2020-10-20 00:00:00.000,CO,Colombia,974139.0,8256.0,876731.0,8770.0,29272.0,170.0,13.48,78.92,0.54,-9.33,54.17,81.01
134382,2020-10-19 00:00:00.000,CO,Colombia,965883.0,6311.0,867961.0,9667.0,29102.0,132.0,2.22,36.67,,-3.13,40.0,45.92
134596,2020-10-18 00:00:00.000,CO,Colombia,959572.0,7201.0,858294.0,10827.0,28970.0,167.0,11.3,45.8,0.87,-3.17,47.83,52.91
134811,2020-10-17 00:00:00.000,CO,Colombia,952371.0,7017.0,847467.0,10466.0,28803.0,187.0,0.77,57.69,4.11,-3.24,45.76,70.37
135026,2020-10-16 00:00:00.000,CO,Colombia,945354.0,8372.0,837001.0,10170.0,28616.0,159.0,2.43,43.78,0.93,-10.27,47.83,42.28
135241,2020-10-15 00:00:00.000,CO,Colombia,936982.0,6823.0,826831.0,10164.0,28457.0,151.0,1.76,44.23,0.77,-12.62,50.0,60.89
135456,2020-10-14 00:00:00.000,CO,Colombia,930159.0,6061.0,816667.0,9964.0,28306.0,165.0,0.88,56.55,0.08,-11.74,55.56,48.88
135670,2020-10-13 00:00:00.000,CO,Colombia,924098.0,5014.0,806703.0,8307.0,28141.0,156.0,1.88,56.23,0.29,-9.89,50.98,56.36
135885,2020-10-12 00:00:00.000,CO,Colombia,919084.0,7768.0,798396.0,8609.0,27985.0,151.0,2.74,40.41,0.68,-12.69,60.0,44.94
136100,2020-10-11 00:00:00.000,CO,Colombia,911316.0,8569.0,789787.0,6656.0,27834.0,174.0,6.01,47.21,0.64,-14.11,55.56,62.44
136315,2020-10-10 00:00:00.000,CO,Colombia,902747.0,8447.0,783131.0,2584.0,27660.0,165.0,9.02,49.34,0.1,-21.92,67.65,60.19
136530,2020-10-09 00:00:00.000,CO,Colombia,894300.0,8121.0,780547.0,6574.0,27495.0,315.0,1.06,31.4,0.21,-12.86,58.18,32.16
136745,2020-10-08 00:00:00.000,CO,Colombia,886179.0,8495.0,773973.0,0.0,27180.0,0.0,0.68,49.4,0.26,-5.52,55.26,49.51
136960,2020-10-07 00:00:00.000,CO,Colombia,877684.0,7876.0,773973.0,3161.0,27180.0,163.0,3.56,47.23,0.1,-12.81,62.07,56.13
137175,2020-10-06 00:00:00.000,CO,Colombia,869808.0,7650.0,770812.0,4512.0,27017.0,173.0,1.47,44.22,0.45,-19.77,47.95,55.16
137390,2020-10-05 00:00:00.000,CO,Colombia,862158.0,7106.0,766300.0,4626.0,26844.0,132.0,1.98,30.03,0.66,-15.87,34.62,41.4
137605,2020-10-04 00:00:00.000,CO,Colombia,855052.0,6905.0,761674.0,3873.0,26712.0,156.0,1.08,25.89,0.62,-14.65,40.54,31.07
137820,2020-10-03 00:00:00.000,CO,Colombia,848147.0,6615.0,757801.0,3848.0,26556.0,159.0,2.31,39.71,0.24,-12.73,63.24,51.43
138035,2020-10-02 00:00:00.000,CO,Colombia,841532.0,6193.0,753953.0,2262.0,26397.0,201.0,1.48,44.84,0.41,-17.7,47.44,61.69
138250,2020-10-01 00:00:00.000,CO,Colombia,835339.0,5660.0,751691.0,8038.0,26196.0,198.0,2.21,37.75,0.77,-20.68,59.52,37.07
138465,2020-09-30 00:00:00.000,CO,Colombia,829679.0,5637.0,743653.0,9499.0,25998.0,170.0,2.02,39.77,0.97,-12.93,43.04,47.13
138680,2020-09-29 00:00:00.000,CO,Colombia,824042.0,5839.0,734154.0,11618.0,25828.0,187.0,2.82,45.76,1.58,-8.43,28.99,45.57
138895,2020-09-28 00:00:00.000,CO,Colombia,818203.0,5147.0,722536.0,11064.0,25641.0,153.0,3.56,48.54,0.97,-12.01,41.38,54.19
139110,2020-09-27 00:00:00.000,CO,Colombia,813056.0,7018.0,711472.0,11360.0,25488.0,192.0,3.27,52.08,2.98,-11.99,53.7,69.23
139325,2020-09-26 00:00:00.000,CO,Colombia,806038.0,7721.0,700112.0,12635.0,25296.0,193.0,3.33,54.22,0.22,-10.98,45.68,66.33
139540,2020-09-25 00:00:00.000,CO,Colombia,798317.0,7494.0,687477.0,25200.0,25103.0,357.0,4.56,47.64,0.95,-8.83,41.49,55.41
139755,2020-09-24 00:00:00.000,CO,Colombia,790823.0,6555.0,662277.0,0.0,24746.0,0.0,2.49,60.07,1.28,-8.84,81.61,73.52
139970,2020-09-23 00:00:00.000,CO,Colombia,784268.0,6731.0,662277.0,21377.0,24746.0,349.0,5.7,49.86,0.77,-8.71,56.25,59.84
140185,2020-09-22 00:00:00.000,CO,Colombia,777537.0,7102.0,640900.0,0.0,24397.0,0.0,2.49,48.6,0.83,-7.85,52.7,61.05
140400,2020-09-21 00:00:00.000,CO,Colombia,770435.0,5359.0,640900.0,7701.0,24397.0,189.0,5.2,36.63,0.5,-12.01,56.25,46.77
140615,2020-09-20 00:00:00.000,CO,Colombia,765076.0,6678.0,633199.0,5514.0,24208.0,169.0,1.57,40.6,4.05,-13.75,43.14,68.89
140830,2020-09-19 00:00:00.000,CO,Colombia,758398.0,7927.0,627685.0,12228.0,24039.0,374.0,2.36,49.43,0.31,-7.7,37.5,55.93
141045,2020-09-18 00:00:00.000,CO,Colombia,750471.0,6526.0,615457.0,0.0,23665.0,0.0,5.29,40.54,0.56,-3.76,52.05,58.51
141261,2020-09-17 00:00:00.000,CO,Colombia,743945.0,7568.0,615457.0,5379.0,23665.0,187.0,1.97,37.85,2.06,-3.85,50.0,43.5
141476,2020-09-16 00:00:00.000,CO,Colombia,736377.0,7787.0,610078.0,2100.0,23478.0,190.0,2.6,41.8,4.02,-7.07,40.0,57.39
141691,2020-09-15 00:00:00.000,CO,Colombia,728590.0,6698.0,607978.0,1053.0,23288.0,165.0,3.49,40.55,0.51,-14.1,47.69,52.99
141906,2020-09-14 00:00:00.000,CO,Colombia,721892.0,5573.0,606925.0,7540.0,23123.0,199.0,12.98,38.6,0.17,-11.3,66.67,58.3
142121,2020-09-13 00:00:00.000,CO,Colombia,716319.0,7355.0,599385.0,6565.0,22924.0,190.0,2.63,58.91,0.94,-14.88,65.96,69.64
142336,2020-09-12 00:00:00.000,CO,Colombia,708964.0,6876.0,592820.0,10126.0,22734.0,216.0,2.72,42.0,0.62,-18.04,45.59,54.77
142551,2020-09-11 00:00:00.000,CO,Colombia,702088.0,7424.0,582694.0,13215.0,22518.0,243.0,3.67,40.41,0.76,-20.41,50.67,51.77
142766,2020-09-10 00:00:00.000,CO,Colombia,694664.0,7813.0,569479.0,16594.0,22275.0,222.0,1.82,60.43,31.72,-25.74,61.54,64.94
142981,2020-09-09 00:00:00.000,CO,Colombia,686851.0,15318.0,552885.0,23868.0,22053.0,442.0,2.23,45.62,0.27,-11.17,51.95,60.51
143196,2020-09-08 00:00:00.000,CO,Colombia,671533.0,5012.0,529017.0,10788.0,21611.0,199.0,1.84,46.47,0.42,-3.62,67.92,66.67
143411,2020-09-07 00:00:00.000,CO,Colombia,666521.0,0.0,518229.0,0.0,21412.0,0.0,3.36,38.81,,6.97,40.0,53.1
143626,2020-09-06 00:00:00.000,CO,Colombia,666521.0,16466.0,518229.0,20010.0,21412.0,526.0,11.67,39.75,,7.41,50.0,42.75
143841,2020-09-05 00:00:00.000,CO,Colombia,650055.0,8481.0,498219.0,9068.0,20886.0,268.0,7.75,52.18,0.22,11.87,48.0,63.9
144056,2020-09-04 00:00:00.000,CO,Colombia,641574.0,0.0,489151.0,0.0,20618.0,0.0,10.23,39.08,0.57,13.67,48.15,54.61
144271,2020-09-03 00:00:00.000,CO,Colombia,641574.0,8253.0,489151.0,9584.0,20618.0,273.0,3.53,45.44,0.41,17.91,56.25,54.86
144486,2020-09-02 00:00:00.000,CO,Colombia,633321.0,9295.0,479567.0,10015.0,20345.0,295.0,1.74,42.91,,12.22,47.56,56.61
144702,2020-09-01 00:00:00.000,CO,Colombia,624026.0,8932.0,469552.0,10092.0,20050.0,388.0,1.29,59.3,0.55,1.93,63.22,46.88
144917,2020-08-31 00:00:00.000,CO,Colombia,615094.0,7190.0,459460.0,8851.0,19662.0,299.0,2.53,58.53,0.92,2.83,61.54,71.54
145132,2020-08-30 00:00:00.000,CO,Colombia,607904.0,8020.0,450609.0,10047.0,19363.0,300.0,5.05,49.04,,2.39,61.7,60.82
145347,2020-08-29 00:00:00.000,CO,Colombia,599884.0,9392.0,440562.0,10954.0,19063.0,297.0,4.2,55.45,0.57,-0.98,62.5,61.59
145562,2020-08-28 00:00:00.000,CO,Colombia,590492.0,8497.0,429608.0,11827.0,18766.0,299.0,7.48,55.21,0.4,-1.48,43.08,67.17
145777,2020-08-27 00:00:00.000,CO,Colombia,581995.0,9752.0,417781.0,10667.0,18467.0,283.0,5.36,41.09,0.49,-0.71,46.27,45.19
145993,2020-08-26 00:00:00.000,CO,Colombia,572243.0,10130.0,407114.0,11651.0,18184.0,295.0,0.45,68.84,0.26,-7.44,56.52,68.61
146208,2020-08-25 00:00:00.000,CO,Colombia,562113.0,10425.0,395463.0,11298.0,17889.0,277.0,2.23,61.01,,-1.61,50.7,71.72
146423,2020-08-24 00:00:00.000,CO,Colombia,551688.0,10549.0,384165.0,10141.0,17612.0,296.0,2.34,38.46,1.0,-10.39,35.42,43.95
146638,2020-08-23 00:00:00.000,CO,Colombia,541139.0,19001.0,374024.0,25084.0,17316.0,748.0,0.59,33.82,,-10.56,52.0,34.48
146853,2020-08-22 00:00:00.000,CO,Colombia,522138.0,0.0,348940.0,0.0,16568.0,0.0,3.49,47.84,0.56,-18.3,63.29,60.31
147068,2020-08-21 00:00:00.000,CO,Colombia,522138.0,8419.0,348940.0,9816.0,16568.0,385.0,1.7,47.92,1.28,-19.32,49.33,62.36
147283,2020-08-20 00:00:00.000,CO,Colombia,513719.0,11541.0,339124.0,12826.0,16183.0,204.0,1.71,49.37,2.89,-13.48,58.11,47.73
147498,2020-08-19 00:00:00.000,CO,Colombia,502178.0,13056.0,326298.0,13975.0,15979.0,360.0,1.27,41.71,0.95,-11.83,43.55,49.73
147713,2020-08-18 00:00:00.000,CO,Colombia,489122.0,12462.0,312323.0,10798.0,15619.0,247.0,3.74,40.81,,-15.15,64.71,42.81
147928,2020-08-17 00:00:00.000,CO,Colombia,476660.0,8328.0,301525.0,14089.0,15372.0,275.0,1.63,38.69,0.23,-12.75,38.71,54.01
148143,2020-08-16 00:00:00.000,CO,Colombia,468332.0,11643.0,287436.0,13016.0,15097.0,287.0,0.75,41.51,1.51,-16.22,51.28,54.35
148358,2020-08-15 00:00:00.000,CO,Colombia,456689.0,11578.0,274420.0,13127.0,14810.0,318.0,3.67,57.56,1.62,-10.96,65.06,64.72
148573,2020-08-14 00:00:00.000,CO,Colombia,445111.0,11306.0,261293.0,10799.0,14492.0,347.0,18.67,65.06,1.81,-10.36,66.67,76.8
148788,2020-08-13 00:00:00.000,CO,Colombia,433805.0,11286.0,250494.0,10709.0,14145.0,308.0,18.66,70.41,1.09,-8.77,56.25,78.3
149003,2020-08-12 00:00:00.000,CO,Colombia,422519.0,12066.0,239785.0,9358.0,13837.0,362.0,3.63,56.82,0.69,-4.67,57.97,57.83
149218,2020-08-11 00:00:00.000,CO,Colombia,410453.0,12830.0,230427.0,8943.0,13475.0,321.0,1.06,43.14,,2.34,50.82,47.08
149433,2020-08-10 00:00:00.000,CO,Colombia,397623.0,10142.0,221484.0,8796.0,13154.0,312.0,0.97,53.51,,-1.87,68.18,51.92
149648,2020-08-09 00:00:00.000,CO,Colombia,387481.0,10611.0,212688.0,8097.0,12842.0,302.0,1.12,44.38,0.19,-4.55,54.0,33.83
149863,2020-08-08 00:00:00.000,CO,Colombia,376870.0,9666.0,204591.0,6096.0,12540.0,290.0,7.71,56.83,0.72,-4.19,67.57,51.19
150079,2020-08-07 00:00:00.000,CO,Colombia,367204.0,9494.0,198495.0,6140.0,12250.0,311.0,52.22,84.57,2.06,-4.58,81.94,81.09
150294,2020-08-06 00:00:00.000,CO,Colombia,357710.0,11996.0,192355.0,6038.0,11939.0,315.0,15.87,67.92,0.06,-10.08,78.35,73.36
150509,2020-08-05 00:00:00.000,CO,Colombia,345714.0,10735.0,186317.0,6059.0,11624.0,309.0,3.28,52.05,0.1,-12.95,52.54,56.71
150724,2020-08-04 00:00:00.000,CO,Colombia,334979.0,7129.0,180258.0,6531.0,11315.0,298.0,1.65,49.41,0.24,-19.67,67.21,56.33
150939,2020-08-03 00:00:00.000,CO,Colombia,327850.0,10199.0,173727.0,6488.0,11017.0,367.0,3.3,51.1,0.55,-14.33,61.9,65.38
151154,2020-08-02 00:00:00.000,CO,Colombia,317651.0,11470.0,167239.0,6531.0,10650.0,320.0,4.93,54.52,0.82,-9.24,45.0,63.25
151370,2020-08-01 00:00:00.000,CO,Colombia,306181.0,10673.0,160708.0,6321.0,10330.0,225.0,2.69,61.97,0.1,-8.41,46.48,60.34
151586,2020-07-31 00:00:00.000,CO,Colombia,295508.0,9488.0,154387.0,5692.0,10105.0,295.0,1.65,52.84,0.62,-11.44,58.57,53.87
151801,2020-07-30 00:00:00.000,CO,Colombia,286020.0,9965.0,148695.0,5918.0,9810.0,356.0,0.68,69.96,1.13,-4.57,45.45,66.04
152018,2020-07-29 00:00:00.000,CO,Colombia,276055.0,8670.0,142777.0,6087.0,9454.0,380.0,29.2,69.66,0.31,-3.75,62.3,69.54
152234,2020-07-28 00:00:00.000,CO,Colombia,267385.0,10284.0,136690.0,5529.0,9074.0,297.0,3.36,57.08,0.15,-1.84,67.16,70.57
152449,2020-07-27 00:00:00.000,CO,Colombia,257101.0,16306.0,131161.0,11494.0,8777.0,508.0,1.26,58.16,,-1.85,41.18,64.55
152665,2020-07-26 00:00:00.000,CO,Colombia,240795.0,0.0,119667.0,0.0,8269.0,0.0,2.55,60.0,,-4.99,50.0,65.93
152880,2020-07-25 00:00:00.000,CO,Colombia,240795.0,7254.0,119667.0,5803.0,8269.0,294.0,3.77,47.34,0.34,-4.52,53.23,53.71
153095,2020-07-24 00:00:00.000,CO,Colombia,233541.0,7168.0,113864.0,5913.0,7975.0,287.0,8.03,55.5,0.35,-6.44,75.41,62.83
153310,2020-07-23 00:00:00.000,CO,Colombia,226373.0,7945.0,107951.0,6338.0,7688.0,315.0,4.68,47.79,1.17,-14.2,60.0,49.54
153526,2020-07-22 00:00:00.000,CO,Colombia,218428.0,7390.0,101613.0,2773.0,7373.0,207.0,1.47,50.39,0.68,-6.28,43.14,65.44
153741,2020-07-21 00:00:00.000,CO,Colombia,211038.0,7033.0,98840.0,3036.0,7166.0,237.0,1.39,46.4,0.25,-7.93,58.33,55.78
153958,2020-07-20 00:00:00.000,CO,Colombia,204005.0,6727.0,95804.0,4011.0,6929.0,193.0,4.96,34.04,0.35,-10.78,61.76,47.01
154174,2020-07-19 00:00:00.000,CO,Colombia,197278.0,6578.0,91793.0,5957.0,6736.0,220.0,2.76,56.9,0.69,-12.94,56.67,64.74
154389,2020-07-18 00:00:00.000,CO,Colombia,190700.0,8560.0,85836.0,5199.0,6516.0,228.0,2.72,46.74,,-18.36,48.84,60.8
154604,2020-07-17 00:00:00.000,CO,Colombia,182140.0,16971.0,80637.0,8901.0,6288.0,124.0,5.97,52.55,0.1,-12.82,51.11,54.19
154819,2020-07-16 00:00:00.000,CO,Colombia,165169.0,5271.0,71736.0,2930.0,6164.0,195.0,4.1,54.62,0.63,-12.67,67.9,60.37
155034,2020-07-15 00:00:00.000,CO,Colombia,159898.0,5621.0,68806.0,2997.0,5969.0,182.0,2.14,47.21,0.95,-22.6,60.87,63.64
155249,2020-07-14 00:00:00.000,CO,Colombia,154277.0,3832.0,65809.0,2358.0,5787.0,153.0,1.01,48.91,1.34,-20.37,54.69,63.51
155464,2020-07-13 00:00:00.000,CO,Colombia,150445.0,5083.0,63451.0,2265.0,5634.0,208.0,13.69,48.13,0.41,-18.28,48.39,58.16
155679,2020-07-12 00:00:00.000,CO,Colombia,145362.0,4586.0,61186.0,2386.0,5426.0,224.0,2.3,43.78,0.92,-16.1,47.73,53.51
155894,2020-07-11 00:00:00.000,CO,Colombia,140776.0,6803.0,58800.0,2528.0,5202.0,217.0,6.28,51.23,0.55,-16.14,61.02,56.93
156109,2020-07-10 00:00:00.000,CO,Colombia,133973.0,5335.0,56272.0,2638.0,4985.0,194.0,2.45,54.95,0.43,-17.97,70.49,65.01
156324,2020-07-09 00:00:00.000,CO,Colombia,128638.0,4144.0,53634.0,1773.0,4791.0,185.0,5.13,51.25,0.6,-26.78,53.33,58.67
156539,2020-07-08 00:00:00.000,CO,Colombia,124494.0,4213.0,51861.0,1491.0,4606.0,154.0,3.36,52.84,0.65,-25.39,57.35,50.34
156754,2020-07-07 00:00:00.000,CO,Colombia,120281.0,2869.0,50370.0,2409.0,4452.0,147.0,2.97,45.07,0.63,-32.82,49.12,50.45
156969,2020-07-06 00:00:00.000,CO,Colombia,117412.0,3727.0,47961.0,1318.0,4305.0,127.0,4.97,69.3,9.65,-29.21,66.67,70.97
157184,2020-07-05 00:00:00.000,CO,Colombia,113685.0,3892.0,46643.0,1234.0,4178.0,177.0,4.28,71.66,0.53,-26.18,63.46,66.03
157399,2020-07-04 00:00:00.000,CO,Colombia,109793.0,3401.0,45409.0,803.0,4001.0,150.0,8.19,60.84,1.2,-25.01,60.71,62.92
157614,2020-07-03 00:00:00.000,CO,Colombia,106392.0,4131.0,44606.0,1125.0,3851.0,201.0,2.07,51.15,0.49,-17.25,60.81,59.11
157830,2020-07-02 00:00:00.000,CO,Colombia,102261.0,4171.0,43481.0,1338.0,3650.0,162.0,3.09,50.75,0.32,-7.34,71.43,58.59
158045,2020-07-01 00:00:00.000,CO,Colombia,98090.0,2821.0,42143.0,2122.0,3488.0,112.0,4.36,51.45,1.04,-3.05,62.3,62.11
158261,2020-06-30 00:00:00.000,CO,Colombia,95269.0,3274.0,40021.0,1676.0,3376.0,120.0,1.79,48.98,0.89,-2.39,58.62,51.67
158476,2020-06-29 00:00:00.000,CO,Colombia,91995.0,0.0,38345.0,0.0,3256.0,0.0,13.85,54.39,,-5.79,77.27,58.54
158691,2020-06-28 00:00:00.000,CO,Colombia,91995.0,7335.0,38345.0,3346.0,3256.0,310.0,2.14,44.16,0.78,-5.62,66.67,70.2
158907,2020-06-27 00:00:00.000,CO,Colombia,84660.0,3849.0,34999.0,1589.0,2946.0,160.0,3.71,40.05,0.16,-6.05,68.93,57.83
159122,2020-06-26 00:00:00.000,CO,Colombia,80811.0,3498.0,33410.0,1681.0,2786.0,175.0,2.19,43.17,0.3,-5.52,60.53,48.75
159337,2020-06-25 00:00:00.000,CO,Colombia,77313.0,3553.0,31729.0,1212.0,2611.0,87.0,6.07,53.33,0.7,-22.01,57.95,69.73
159552,2020-06-24 00:00:00.000,CO,Colombia,73760.0,0.0,30517.0,0.0,2524.0,0.0,9.81,78.16,0.41,-22.88,61.4,74.43
159767,2020-06-23 00:00:00.000,CO,Colombia,73760.0,2393.0,30517.0,1493.0,2524.0,98.0,5.26,48.56,1.32,-14.84,50.0,56.08
159982,2020-06-22 00:00:00.000,CO,Colombia,71367.0,2531.0,29024.0,1612.0,2426.0,73.0,5.95,47.62,1.19,-12.79,61.76,60.0
160197,2020-06-21 00:00:00.000,CO,Colombia,68836.0,5382.0,27412.0,3377.0,2353.0,205.0,4.87,50.19,1.87,-9.22,41.03,48.03
160412,2020-06-20 00:00:00.000,CO,Colombia,63454.0,3067.0,24035.0,1309.0,2148.0,102.0,5.91,53.32,0.74,-9.35,65.38,56.95
160628,2020-06-19 00:00:00.000,CO,Colombia,60387.0,3185.0,22726.0,1365.0,2046.0,91.0,2.32,48.49,2.32,-15.86,57.78,58.62
160843,2020-06-18 00:00:00.000,CO,Colombia,57202.0,2119.0,21361.0,961.0,1955.0,68.0,4.48,51.27,0.36,-6.96,68.49,59.04
