Fecha,Vol. Futuros,TRM,Precio Interno,VIX,EMV-ID,EPU
2020-05-27,2.504947930444253,3725.56,1010000.0,27.62,22.75,355.1
2020-05-28,3.373335724252059,3743.79,975000.0,28.59,24.44,421.99
2020-05-29,2.866112253186237,3723.42,962000.0,27.51,15.32,426.28
2020-05-30,0.2399621655782306,3718.82,962000.0,27.386454268082776,28.29,418.18
2020-05-31,1.3419664701185163,3718.82,962000.0,28.124515974193354,65.21,557.19
2020-06-01,0.9535665303638144,3718.82,975000.0,28.23,16.42,226.8
2020-06-02,0.1017811792700603,3716.35,951000.0,26.84,10.06,257.49
2020-06-03,0.9123225975521972,3651.42,950000.0,25.66,8.09,287.17
2020-06-04,0.963252061347217,3588.89,939000.0,25.81,17.16,231.24
2020-06-05,0.7612317906196397,3597.47,940000.0,24.52,19.86,235.07
2020-06-06,0.7096608095053457,3565.06,940000.0,23.53658735658842,32.28,277.42
2020-06-07,0.0386625070637545,3565.06,940000.0,23.839448610524524,45.15,391.21
2020-06-08,0.670998302441591,3565.06,950000.0,25.81,21.79,318.64
2020-06-09,1.1184661587894815,3599.0,955000.0,27.57,23.72,191.32
2020-06-10,1.0794245130880402,3643.02,950000.0,27.57,18.96,237.88
2020-06-11,0.7782140442054963,3674.81,971000.0,40.79,23.76,317.86
2020-06-12,0.8368249670516579,3746.46,968000.0,36.09,22.56,293.12
2020-06-13,0.34810787231702,3758.15,968000.0,32.137250204612364,21.27,373.28
2020-06-14,0.2010167862218936,3758.15,968000.0,33.02634939670402,41.75,397.45
2020-06-15,0.7193912941926641,3758.15,960000.0,34.4,52.82,300.34
2020-06-16,0.3730353379906367,3758.15,952000.0,33.67,29.36,319.69
2020-06-17,2.738454427779605,3741.88,974000.0,33.47,26.15,348.4
2020-06-18,1.729149711006111,3749.03,966000.0,32.94,13.49,322.96
2020-06-19,0.9025811207312332,3760.22,960000.0,35.12,19.05,450.64
2020-06-20,0.552212160417347,3733.27,960000.0,35.51688533755906,33.4,515.46
2020-06-21,1.022935370234095,3733.27,960000.0,33.88798998072939,54.14,413.51
2020-06-22,0.7444082296674301,3733.27,976000.0,31.77,23.3,259.55
2020-06-23,0.3121750714184585,3733.27,968000.0,31.37,19.69,309.15
2020-06-24,0.4147232486446389,3706.06,972000.0,33.84,16.6,224.4
2020-06-25,1.8799509273316783,3722.27,958000.0,32.22,24.81,225.72
2020-06-26,0.8398999505238683,3735.93,970000.0,34.73,21.92,260.33
2020-06-27,1.3368582843108796,3758.91,970000.0,35.51396830791532,30.82,276.22
2020-06-28,0.97077287599299,3758.91,970000.0,33.86063035332307,34.93,561.21
2020-06-29,0.7806224979323902,3758.91,997000.0,31.78,25.41,301.58
2020-06-30,1.409182856111807,3758.91,1006000.0,30.43,26.55,292.37
2020-07-01,2.954424630672552,3756.28,1020000.0,28.62,26.67,329.62
2020-07-02,0.7793512413556868,3723.67,994000.0,27.68,9.96,249.7
2020-07-03,2.304224712610933,3660.18,995000.0,26.932323929038436,8.93,412.01
2020-07-04,2.207136362714829,3645.9,995000.0,26.427204581446297,12.67,347.74
2020-07-05,1.2234897140103504,3645.9,995000.0,26.61348294313101,32.0,415.94
2020-07-06,0.6698424436843388,3645.9,954000.0,27.94,38.42,389.2
2020-07-07,2.0871208100906458,3633.32,967000.0,29.43,21.03,278.61
2020-07-08,0.3027247518724999,3631.54,969000.0,28.08,16.37,319.33
2020-07-09,1.2713112999837726,3625.61,955000.0,29.26,14.19,267.49
2020-07-10,1.5992087013948306,3633.42,942000.0,27.29,13.81,259.27
2020-07-11,0.0806220584778462,3615.75,942000.0,28.19438751190746,12.57,237.89
2020-07-12,0.8788478225145714,3615.75,942000.0,31.10067223650105,36.79,496.99
2020-07-13,0.4934480973333447,3615.75,954000.0,32.19,29.44,212.54
2020-07-14,0.7212808189240798,3617.22,950000.0,29.52,18.49,308.28
2020-07-15,0.7786180005539735,3638.22,945000.0,27.76,20.65,352.74
2020-07-16,1.1914152843570252,3611.61,958000.0,28.0,16.09,313.71
2020-07-17,3.9874068552350734,3627.86,990000.0,25.68,18.14,555.06
2020-07-18,0.901258613632955,3651.93,990000.0,24.06893751665565,23.94,388.97
2020-07-19,1.6831915769216597,3651.93,990000.0,23.871174777165933,45.3,640.0
2020-07-20,1.773956603869982,3651.93,970000.0,24.46,13.24,430.14
2020-07-21,2.0101179321087304,3651.93,977000.0,24.84,14.85,423.52
2020-07-22,7.520900048323763,3628.2,1030000.0,24.32,9.55,297.02
2020-07-23,0.7875880414650491,3627.28,1033000.0,26.08,9.1,282.1
2020-07-24,0.8337241437828343,3660.15,1047000.0,25.84,20.87,290.25
2020-07-25,1.4532559397682223,3690.8,1047000.0,24.896180031868326,35.97,279.85
2020-07-26,0.6809830918086858,3690.8,1047000.0,24.36230567686121,24.82,465.25
2020-07-27,0.3060345478319902,3690.8,1057000.0,24.74,35.38,521.96
2020-07-28,0.6816658979097681,3679.17,1065000.0,25.44,10.04,315.73
2020-07-29,1.7627575083313238,3718.69,1075000.0,24.1,11.32,370.27
2020-07-30,3.304993467255219,3716.89,1110000.0,24.76,13.04,307.77
2020-07-31,3.073225212920414,3739.49,1140000.0,24.46,17.21,384.08
2020-08-01,0.1664637721459027,3733.08,1140000.0,24.237577457356668,21.88,304.7
2020-08-02,1.2029062408784643,3733.08,1140000.0,24.324525039884165,45.02,405.97
2020-08-03,0.1497995481684192,3733.08,1143000.0,24.28,26.08,271.04
2020-08-04,2.636687584074213,3768.39,1170000.0,23.76,22.87,391.33
2020-08-05,0.412201737806486,3792.98,1168000.0,22.99,9.78,253.99
2020-08-06,3.815176596437617,3775.95,1123000.0,22.65,15.58,285.63
2020-08-07,1.3336398997251708,3769.67,1115000.0,22.21,11.21,276.7
2020-08-08,0.5870225032774898,3769.67,1115000.0,21.38668669030531,14.64,353.43
2020-08-09,0.8351353108472437,3769.67,1115000.0,21.001660216654525,31.65,398.91
2020-08-10,1.077424195366705,3769.67,1105000.0,22.13,13.88,388.62
2020-08-11,1.1163322002213376,3770.22,1082000.0,24.03,9.47,359.14
2020-08-12,0.6266806543559487,3749.3,1091000.0,22.28,18.8,202.2
2020-08-13,3.636764417087479,3755.61,1125000.0,22.13,11.74,282.72
2020-08-14,1.2992820282485815,3767.05,1120000.0,22.05,12.92,345.8
2020-08-15,1.7002377428534146,3783.15,1120000.0,21.788995688762533,34.34,324.57
2020-08-16,0.0982265378326265,3783.15,1120000.0,21.542700682735884,39.95,531.9
2020-08-17,2.340342463527248,3783.15,1128000.0,21.35,31.12,350.55
2020-08-18,3.193799238348068,3783.15,1153000.0,21.51,27.47,341.68
2020-08-19,0.7150398499075876,3784.15,1130000.0,22.54,16.96,216.18
2020-08-20,0.0843881906620056,3766.73,1141000.0,22.72,13.51,250.25
2020-08-21,1.298991657452344,3792.13,1158000.0,22.54,19.1,286.03
2020-08-22,0.1077101662365514,3827.27,1158000.0,22.569104066519007,22.38,217.76
2020-08-23,0.6037726501179205,3827.27,1158000.0,22.624388846024946,26.51,380.2
2020-08-24,0.8363008063477586,3827.27,1167000.0,22.37,9.24,186.9
2020-08-25,2.4236142113548897,3843.69,1192000.0,22.03,10.96,213.68
2020-08-26,0.3252035386377343,3867.32,1176000.0,23.27,14.76,154.27
2020-08-27,0.1220752949159428,3846.64,1170000.0,24.47,14.92,180.61
2020-08-28,3.3196409533206706,3820.17,1180000.0,22.96,13.97,296.28
2020-08-29,1.5519376679876329,3760.38,1180000.0,23.140349251217486,14.35,339.77
2020-08-30,0.0364400364405488,3760.38,1180000.0,24.90000661895029,35.49,296.28
2020-08-31,0.513684903029952,3760.38,1200000.0,26.41,21.86,169.1
2020-09-01,1.6049255453279232,3745.41,1197000.0,26.12,18.44,204.69
2020-09-02,0.3037208105449671,3683.28,1188000.0,26.57,12.62,237.83
2020-09-03,0.0760167273397525,3653.7,1198000.0,33.6,22.79,243.52
2020-09-04,2.402517958699005,3653.23,1225000.0,30.75,18.67,224.01
2020-09-05,1.7582809300030866,3702.62,1225000.0,28.918661954576688,16.89,258.22
2020-09-06,0.3250724220450234,3702.62,1225000.0,30.203519124609482,34.96,484.25
2020-09-07,1.0753899988156652,3702.62,1225000.0,31.93911673233754,39.32,491.37
2020-09-08,2.50275949681977,3702.62,1217000.0,31.46,16.06,208.78
2020-09-09,2.4005725057660103,3757.21,1184000.0,28.81,16.44,209.54
2020-09-10,2.174413344160351,3717.25,1204000.0,29.71,14.77,218.1
2020-09-11,0.6394605201746353,3700.28,1208000.0,26.87,11.22,237.03
2020-09-12,1.9507809761442367,3709.0,1208000.0,25.22262868699579,17.32,218.84
2020-09-13,3.100508352219829,3709.0,1208000.0,25.42845876115541,55.46,318.66
2020-09-14,2.581842490976357,3709.0,1132000.0,25.85,25.39,270.62
2020-09-15,1.0986885697124038,3697.0,1125000.0,25.59,11.3,245.27
2020-09-16,1.3594442110314993,3683.49,1105000.0,26.04,10.49,244.64
2020-09-17,2.0532881423863465,3703.86,1100000.0,26.46,8.44,248.91
2020-09-18,3.8848216916265694,3714.65,1070000.0,25.83,6.39,244.41
2020-09-19,1.6537165313746631,3725.37,1070000.0,26.434095770350545,13.46,187.42
2020-09-20,0.2283661936803517,3725.37,1070000.0,27.634084311743916,35.38,437.15
2020-09-21,0.0068868384986555,3725.37,1075000.0,27.78,18.22,177.56
2020-09-22,1.2126804798035775,3790.54,1075000.0,26.86,14.18,126.1
2020-09-23,0.1356545539251232,3813.3,1070000.0,28.58,10.56,161.46
2020-09-24,0.5865119452398058,3863.6,1078000.0,28.51,3.99,246.25
2020-09-25,2.2242909888346616,3873.8,1115000.0,26.38,12.71,252.32
2020-09-26,0.0407471177466863,3867.81,1115000.0,25.43532176142791,8.49,134.92
2020-09-27,1.8170663078358045,3867.81,1115000.0,25.695539631540985,32.53,317.07
2020-09-28,1.897920107367025,3867.81,1080000.0,26.19,22.95,189.79
2020-09-29,9.128251527171026e-06,3859.9,1083000.0,26.27,9.02,185.6
2020-09-30,1.2698583337127345,3878.94,1077000.0,26.37,19.06,207.77
2020-10-01,3.578363434291121,3865.47,1051000.0,26.7,10.31,259.5
2020-10-02,1.7593046354937074,3842.34,1074000.0,27.63,31.43,390.29
2020-10-03,0.7865107578291946,3881.8,1074000.0,27.623837358949537,21.53,340.62
2020-10-04,1.1734960621435058,3881.8,1074000.0,27.291382024439088,17.96,332.63
2020-10-05,1.23229597107841,3881.8,1048000.0,27.96,19.06,273.84
2020-10-06,0.4188975173670387,3843.75,1053000.0,29.48,23.45,334.28
2020-10-07,1.7952150703543095,3826.77,1071000.0,28.06,33.15,426.88
2020-10-08,0.5913139813040367,3837.79,1075000.0,26.36,26.31,294.91
2020-10-09,1.1722406551586042,3839.73,1082000.0,25.0,24.99,306.7
2020-10-10,0.3835601446697049,3824.25,1082000.0,24.311306398853752,21.61,396.92
2020-10-11,1.3117183888135422,3824.25,1082000.0,24.35652342242405,54.75,492.14
2020-10-12,0.4797052547756029,3824.25,1064000.0,25.07,32.91,289.7
2020-10-13,0.8665960732681199,3824.25,1080000.0,26.07,15.11,220.87
2020-10-14,0.4551669214719075,3856.32,1070000.0,26.4,27.25,341.81
2020-10-15,0.0912825257359577,3843.59,1073000.0,26.97,13.44,141.19
2020-10-16,2.0761991448429127,3854.47,1055000.0,27.41,15.43,200.48
2020-10-17,1.0838029795529842,3846.48,1055000.0,27.959178009175922,18.12,161.13
2020-10-18,0.0264663906676429,3846.48,1055000.0,28.602932036079533,48.44,285.62
2020-10-19,0.0678510908581406,3846.48,1046000.0,29.18,24.89,249.35
2020-10-20,1.0903165608439855,3842.76,1032000.0,29.35,19.52,234.01
2020-10-21,0.7175347695270455,3830.79,1010000.0,28.65,15.2,158.05
2020-10-22,2.4188990600726745,3784.51,1033000.0,28.11,8.39,167.77
2020-10-23,1.036278703554666,3776.73,1025000.0,27.55,10.99,138.34
2020-10-24,0.6799773726328711,3782.66,1025000.0,29.057940902371733,15.39,129.44
2020-10-25,0.5998398622521253,3782.66,1025000.0,31.44723970750818,31.13,369.86
2020-10-26,1.0695448749005985,3782.66,1039000.0,32.46,20.36,294.62
2020-10-27,0.2808990611054952,3812.82,1039000.0,33.35,16.45,187.07
2020-10-28,1.840108537089129,3810.23,1030000.0,40.28,16.81,234.14
2020-10-29,0.3816798526700853,3841.46,1035000.0,37.59,26.15,298.36
2020-10-30,0.1913876182284053,3849.53,1035000.0,38.02,18.59,277.43
2020-10-31,0.7859499009242498,3858.56,1035000.0,38.509513209089334,37.37,186.36
2020-11-01,0.7889041013650951,3858.56,1035000.0,37.85049191282772,25.26,271.71
2020-11-02,0.030421759541966,3858.56,1023000.0,37.13,39.67,418.93
2020-11-03,0.6303051170487282,3858.56,1013000.0,35.55,13.07,335.3
2020-11-04,0.4359415961916282,3823.45,1010000.0,29.57,17.41,370.7
2020-11-05,2.823829648467227,3807.13,1015000.0,27.58,13.99,303.07
2020-11-06,0.9394150814106452,3763.82,1015000.0,24.86,8.79,390.29
2020-11-07,0.027110468190713,3738.19,1015000.0,24.07649984390227,20.02,452.23
2020-11-08,0.0776665865669314,3738.19,1015000.0,24.99346396885461,17.67,416.76
2020-11-09,0.0429892579495941,3738.19,997000.0,25.75,19.04,254.34
2020-11-10,0.4202667871496199,3646.15,996000.0,24.8,15.91,192.03
2020-11-11,1.6636243202372292,3650.5,1012000.0,23.45,15.38,252.06
2020-11-12,0.9124150889609192,3650.5,1025000.0,25.35,9.45,184.25
2020-11-13,0.7750209752934694,3646.22,1020000.0,23.1,8.79,123.79
2020-11-14,1.324186832762031,3639.95,1020000.0,21.683449586372124,11.26,225.66
2020-11-15,2.636155283206452,3639.95,1020000.0,21.930850798189372,47.16,218.9
2020-11-16,1.7326133542063953,3639.95,1069000.0,22.45,17.98,254.24
2020-11-17,0.4744455740362649,3639.95,1075000.0,22.71,10.87,196.81
2020-11-18,3.0093391873213826,3635.19,1100000.0,23.84,11.59,154.81
2020-11-19,0.7487555780016064,3647.73,1105000.0,23.11,8.02,224.65
2020-11-20,4.362326210919261,3647.1,1058000.0,23.7,13.74,230.2
2020-11-21,1.91517309451818,3649.9,1058000.0,24.03144042346902,6.81,196.02
2020-11-22,0.644617794143361,3649.9,1058000.0,23.598497866136537,23.83,359.33
2020-11-23,0.3573069440475507,3649.9,1054000.0,22.66,19.52,415.59
2020-11-24,1.1423674319029344,3632.92,1045000.0,21.64,26.93,262.51
2020-11-25,1.1860450914747842,3643.24,1049000.0,21.25,35.04,276.82
2020-11-26,2.97809586888492,3620.39,1049000.0,21.03813934431011,13.7,157.55
2020-11-27,3.120321831033816,3620.39,1100000.0,20.84,11.09,238.32
2020-11-28,1.964289045451832,3611.44,1100000.0,20.665055679150235,15.64,149.05
2020-11-29,0.0073215931374394,3611.44,1100000.0,20.55745139827573,22.1,258.52
2020-11-30,2.78205464131397,3611.44,1090000.0,20.57,26.37,156.15
2020-12-01,4.273973942603764,3591.84,1040000.0,20.77,13.15,248.2
2020-12-02,1.032267230741874,3558.57,1037000.0,21.17,7.08,156.7
2020-12-03,0.6823054188504716,3533.21,1027000.0,21.28,16.0,189.91
2020-12-04,1.974313055360886,3481.44,1010000.0,20.79,18.59,215.13
2020-12-05,0.7374513500124452,3467.49,1010000.0,20.991829147086833,10.64,141.89
2020-12-06,0.8048603796258484,3467.49,1010000.0,21.483468477943795,28.94,363.84
2020-12-07,1.3101418114291377,3467.49,1029000.0,21.3,18.51,269.89
2020-12-08,0.1281777573483601,3487.65,1030000.0,20.68,14.12,259.64
2020-12-09,1.8966085748961603,3487.65,1010000.0,22.27,23.46,144.77
2020-12-10,3.1272627656704515,3465.76,1022000.0,22.52,12.43,256.04
2020-12-11,0.4628663849840002,3448.89,1030000.0,23.31,10.69,122.3
2020-12-12,1.0585802578357169,3433.45,1030000.0,24.555357326975894,8.62,141.22
2020-12-13,1.7906685375964584,3433.45,1030000.0,25.319987066562376,37.76,379.17
2020-12-14,0.8189968119042876,3433.45,1060000.0,24.72,15.75,186.91
2020-12-15,0.3648899244211221,3426.97,1047000.0,22.89,11.61,139.29
